"longitude","latitude","seasonal_low_temp","cold_dormancy_6mo","hot_dormancy_6mo"
0.5,-45.5,6.09615370989419,6.09615370989419,6.09615370989419
0.5,-46.5,5.01076911876981,5.01076911876981,5.01076911876981
0.5,-47.5,4.08999990858138,4.08999990858138,4.08999990858138
0.5,-48.5,3.34230761760129,3.34230761760129,3.34230761760129
0.5,-49.5,2.62666660795609,2.62666660795609,2.62666660795609
0.5,-50.5,1.83128201034971,1.83128201034971,1.83128201034971
0.5,-51.5,0.966410234809304,0.966410234809304,0.966410234809304
0.5,-52.5,0.21102563630885,0.21102563630885,0.21102563630885
0.5,-53.5,-0.350256402427569,-0.350256402427569,-0.350256402427569
0.5,-54.5,-0.747948701230761,-0.747948701230761,-0.747948701230761
0.5,-55.5,-1.02794869497227,-1.02794869497227,-1.02794869497227
0.5,-56.5,-1.25128202331372,-1.25128202331372,-1.25128202331372
0.5,-57.5,-1.47230765939905,-1.47230765939905,-1.47230765939905
0.5,-58.5,-1.65230765537574,-1.65230765537574,-1.65230765537574
0.5,-59.5,-1.74435893536951,-1.74435893536951,-1.74435893536951
0.5,-60.5,-1.77820508845915,-1.77820508845915,-1.77820508845915
0.5,-61.5,-1.78435893447544,-1.78435893447544,-1.78435893447544
0.5,-62.5,-1.78153842171797,-1.78153842171797,-1.78153842171797
0.5,-63.5,-1.78051278071526,-1.78051278071526,-1.78051278071526
0.5,-64.5,-1.78153842171797,-1.78153842171797,-1.78153842171797
0.5,-65.5,-1.78717944723291,-1.78717944723291,-1.78717944723291
0.5,-66.5,-1.79051278049174,-1.79051278049174,-1.79051278049174
0.5,-67.5,-1.78794867798495,-1.78794867798495,-1.78794867798495
0.5,-68.5,-1.75564098639939,-1.75564098639939,-1.75564098639939
0.5,-69.5,-1.69615380824185,-1.69615380824185,-1.69615380824185
0.5,-70.5,-1.64102560434586,-1.64102560434586,-1.64102560434586
1.5,89.5,-1.79948713926551,-1.79948713926551,-1.79948713926551
1.5,88.5,-1.79948713926551,-1.79948713926551,-1.79948713926551
1.5,87.5,-1.79076919074242,-1.79076919074242,-1.78769226773427
1.5,86.5,-1.79897431876415,-1.79897431876415,-1.79846149826279
1.5,85.5,-1.79948713926551,-1.79948713926551,-1.7987499597948
1.5,84.5,-1.79948713926551,-1.79948713926551,-1.7987499597948
1.5,83.5,-1.79948713926551,-1.79871790851347,-1.79435893425193
1.5,82.5,-1.79641021625736,-1.78025637046458,-1.75205124288988
1.5,81.5,-1.61794868178475,-1.56615381114758,-1.41128201973744
1.5,80.5,-0.973589721828317,-0.942820491746832,-0.685897420566434
1.5,79.5,-0.142564099377547,-0.0648717934217973,0.256923071180399
1.5,78.5,0.616153832381734,0.734102547694093,1.15025638454618
1.5,77.5,0.951794850520599,1.0582051045524,1.65974355264543
1.5,76.5,0.706923061122115,0.829743571197375,1.56923073415573
1.5,75.5,-0.150769227399276,-0.0135897432859892,0.75102562423891
1.5,74.5,-0.025128204566546,0.0171794867954957,0.925128184449978
1.5,73.5,0.906153825899729,0.933076902221029,1.87205124020768
1.5,72.5,2.16307687472839,2.25051277020994,3.21564095376585
1.5,71.5,3.37666659119229,3.42358966706655,4.4407691315103
1.5,70.5,4.49153836114475,4.54025630877377,5.53282038915234
1.5,69.5,5.27897424098009,5.34589731640732,6.34102549929267
1.5,68.5,5.63025628441037,5.70871782111816,6.81230754004075
1.5,67.5,5.50358962057493,5.66128192474254,6.97717933122737
1.5,66.5,5.74256397420779,5.92333320093652,7.23641009466388
1.5,65.5,6.19179473339747,6.4043588312104,7.60461521463898
1.5,64.5,6.69717933748586,6.93692292187076,8.02435879500058
1.5,63.5,7.1725639422448,7.36076906624322,8.43948699084994
1.5,62.5,7.50769213988231,7.67025623881282,8.79923057255263
1.5,61.5,7.57282034355478,7.74410239100838,9.03282031092124
1.5,60.5,7.3805126555455,7.57461521530954,9.16923056428249
1.5,59.5,7.09743573879584,7.30846137510469,9.18205107681644
1.5,58.5,6.84435882137563,7.07846138024559,9.11025620662631
1.5,57.5,6.66179472289215,6.94589728064453,9.21153825564453
1.5,56.5,6.52076908501868,6.89384599975668,9.38282030309813
1.5,55.5,6.31974344848631,6.8679485644381,9.55230747879698
1.5,54.5,6.1743588363513,6.93717933212144,9.67205106586409
1.5,53.5,6.23897421952242,7.17974342926381,10.0743587491795
1.5,52.5,6.63230754406406,7.71410239167894,10.7787177077948
1.5,51.5,7.28692291404765,8.38025622294308,11.432051026525
1.5,50.5,7.79948700515506,8.81128185433455,11.8725638371916
1.5,40.5,13.6946150785169,14.7158971069715,17.9202560097075
1.5,39.5,13.9861535335389,15.0264099205438,18.2287175412744
1.5,38.5,14.4712817278237,15.4707688849706,17.8338457552286
1.5,37.5,14.9182047947573,15.8641022095122,17.938204727255
1.5,36.5,15.1535894048806,16.0694868203061,17.8925637026341
1.5,5.5,24.7928199586578,24.7928199586578,24.7928199586578
1.5,4.5,25.1658968733958,25.1658968733958,25.1658968733958
1.5,3.5,25.6361532731412,25.6361532731412,25.6361532731412
1.5,2.5,25.986153265318,25.986153265318,25.986153265318
1.5,1.5,25.9699994195253,25.9699994195253,25.9699994195253
1.5,0.5,25.4484609696441,25.4484609696441,25.4484609696441
1.5,-0.5,24.4751276580665,24.4751276580665,24.4751276580665
1.5,-1.5,23.6392302408528,23.6392302408528,23.6392302408528
1.5,-2.5,23.1438456365409,23.1438456365409,23.1438456365409
1.5,-3.5,22.9751276915941,22.9751276915941,22.9751276915941
1.5,-4.5,22.9941020501443,22.9941020501443,22.9941020501443
1.5,-5.5,22.9738456403407,22.9738456403407,22.9738456403407
1.5,-6.5,22.7912815418572,22.7912815418572,22.7912815418572
1.5,-7.5,22.4769225745247,22.4769225745247,22.4769225745247
1.5,-8.5,22.0648713016835,22.0648713016835,22.0648713016835
1.5,-9.5,21.7733328466614,21.7733328466614,21.7733328466614
1.5,-10.5,21.4707687508601,21.4707687508601,21.4707687508601
1.5,-11.5,21.0725636315556,21.0725636315556,21.0725636315556
1.5,-12.5,20.521025182345,20.521025182345,20.521025182345
1.5,-13.5,20.0161533987579,20.0161533987579,20.0161533987579
1.5,-14.5,19.5987175106525,19.5987175106525,19.5987175106525
1.5,-15.5,19.2724995692261,19.2724995692261,19.2724995692261
1.5,-16.5,19.0077495751437,19.0077495751437,19.0077495751437
1.5,-17.5,18.9239995770156,18.9239995770156,18.9239995770156
1.5,-18.5,18.9302495768759,18.9302495768759,18.9302495768759
1.5,-19.5,18.9349995767698,18.9349995767698,18.9349995767698
1.5,-20.5,18.8597431681955,18.8597431681955,18.8597431681955
1.5,-21.5,18.8143585538253,18.8143585538253,18.8143585538253
1.5,-22.5,18.7605124011827,18.7605124011827,18.7605124011827
1.5,-23.5,18.6615380444206,18.6615380444206,18.6615380444206
1.5,-24.5,18.5025636889996,18.5025636889996,18.5025636889996
1.5,-25.5,18.3353842055568,18.3353842055568,18.3353842055568
1.5,-26.5,18.152307286572,18.152307286572,18.152307286572
1.5,-27.5,17.9338457529935,17.9338457529935,17.9338457529935
1.5,-28.5,17.6405124262166,17.6405124262166,17.6405124262166
1.5,-29.5,17.3730765347584,17.3730765347584,17.3730765347584
1.5,-30.5,17.1058970535508,17.1058970535508,17.1058970535508
1.5,-31.5,16.7976919322346,16.7976919322346,16.7976919322346
1.5,-32.5,16.3912816849083,16.3912816849083,16.3912816849083
1.5,-33.5,15.9235893876698,15.9235893876698,15.9235893876698
1.5,-34.5,15.3228201703288,15.3228201703288,15.3228201703288
1.5,-35.5,14.5776919818555,14.5776919818555,14.5776919818555
1.5,-36.5,13.6810253352309,13.6810253352309,13.6810253352309
1.5,-37.5,12.6825638190867,12.6825638190867,12.6825638190867
1.5,-38.5,11.6297433297986,11.6297433297986,11.6297433297986
1.5,-39.5,10.6538459157141,10.6538459157141,10.6538459157141
1.5,-40.5,9.97820490517486,9.97820490517486,9.97820490517486
1.5,-41.5,9.38769209786103,9.38769209786103,9.38769209786103
1.5,-42.5,8.79461518804041,8.79461518804041,8.79461518804041
1.5,-43.5,8.11897417750114,8.11897417750114,8.11897417750114
1.5,-44.5,7.31435881087031,7.31435881087031,7.31435881087031
1.5,-45.5,6.22435883523371,6.22435883523371,6.22435883523371
1.5,-46.5,5.13358962884507,5.13358962884507,5.13358962884507
1.5,-47.5,4.19307682935435,4.19307682935435,4.19307682935435
1.5,-48.5,3.43128197458692,3.43128197458692,3.43128197458692
1.5,-49.5,2.70076917040233,2.70076917040233,2.70076917040233
1.5,-50.5,1.8912820090086,1.8912820090086,1.8912820090086
1.5,-51.5,1.00999997742474,1.00999997742474,1.00999997742474
1.5,-52.5,0.256923071180399,0.256923071180399,0.256923071180399
1.5,-53.5,-0.32871794137053,-0.32871794137053,-0.32871794137053
1.5,-54.5,-0.758205111257923,-0.758205111257923,-0.758205111257923
1.5,-55.5,-1.05358972004018,-1.05358972004018,-1.05358972004018
1.5,-56.5,-1.27435894587483,-1.27435894587483,-1.27435894587483
1.5,-57.5,-1.49307688970405,-1.49307688970405,-1.49307688970405
1.5,-58.5,-1.66564098841105,-1.66564098841105,-1.66564098841105
1.5,-59.5,-1.75153842238853,-1.75153842238853,-1.75153842238853
1.5,-60.5,-1.78153842171797,-1.78153842171797,-1.78153842171797
1.5,-61.5,-1.7848717549768,-1.7848717549768,-1.7848717549768
1.5,-62.5,-1.78179483196865,-1.78179483196865,-1.78179483196865
1.5,-63.5,-1.77923072946186,-1.77923072946186,-1.77923072946186
1.5,-64.5,-1.78410252422476,-1.78410252422476,-1.78410252422476
1.5,-65.5,-1.78666662673155,-1.78666662673155,-1.78666662673155
1.5,-66.5,-1.79205124199581,-1.79205124199581,-1.79205124199581
1.5,-67.5,-1.79025637024106,-1.79025637024106,-1.79025637024106
1.5,-68.5,-1.76051278116229,-1.76051278116229,-1.76051278116229
1.5,-69.5,-1.69615380824185,-1.69615380824185,-1.69615380824185
1.5,-70.5,-1.63615380958296,-1.63615380958296,-1.63615380958296
2.5,89.5,-1.79948713926551,-1.79948713926551,-1.79948713926551
2.5,88.5,-1.79948713926551,-1.79948713926551,-1.79948713926551
2.5,87.5,-1.79025637024106,-1.79025637024106,-1.78769226773427
2.5,86.5,-1.79897431876415,-1.79897431876415,-1.79820508801211
2.5,85.5,-1.79948713926551,-1.79948713926551,-1.7987499597948
2.5,84.5,-1.79948713926551,-1.79948713926551,-1.7987499597948
2.5,83.5,-1.79948713926551,-1.79846149826279,-1.79410252400125
2.5,82.5,-1.78948713948902,-1.77179483219217,-1.73897432010525
2.5,81.5,-1.52564099154029,-1.4925640692027,-1.33153843177626
2.5,80.5,-0.790256392592803,-0.762051265018109,-0.520512808878452
2.5,79.5,0.0982051260100725,0.171794867954957,0.491282040301042
2.5,78.5,0.860769211529539,0.987179465114306,1.42717945527954
2.5,77.5,1.17641023011544,1.2930768941744,1.96564098170552
2.5,76.5,0.927692286956769,1.06282048906462,1.88410252198959
2.5,75.5,0.120769228069828,0.197179482772182,1.07589741184925
2.5,74.5,0.306153839310774,0.354102556187755,1.25461535657255
2.5,73.5,1.22307689573902,1.30205125294817,2.1812820025266
2.5,72.5,2.49128199559756,2.60282045464294,3.47589735820507
2.5,71.5,3.66256402069942,3.70179478905331,4.65589733183002
2.5,70.5,4.69820502319206,4.71666656124095,5.68025628329279
2.5,69.5,5.42794859662461,5.46256398046628,6.44538447131904
2.5,68.5,5.80897422913366,5.86153833052287,6.91179471730422
2.5,67.5,5.82846140818527,5.94871781575374,7.12794855862665
2.5,66.5,6.16615370832957,6.31615370497681,7.44435880796458
2.5,65.5,6.60230754473462,6.8092306170326,7.89333315690358
2.5,64.5,7.02897420186454,7.23897419717067,8.28435878918912
2.5,63.5,7.29205111906123,7.45256393598631,8.52666647608081
2.5,62.5,7.39256393732742,7.52025624216558,8.93358954390845
2.5,61.5,7.28717932429833,7.40666650111477,9.15743569275126
2.5,60.5,7.00948702281293,7.16461522447375,9.18897415358478
2.5,59.5,6.73230754182889,6.95076907540743,9.05333313097556
2.5,58.5,6.52307677727479,6.79666651474933,9.06051261799458
2.5,57.5,6.38410242140675,6.7284613880687,9.20538440962824
2.5,56.5,6.27692293662291,6.72692292656463,9.40461517440585
2.5,55.5,6.12948704248246,6.76333318216105,9.61820491322149
2.5,54.5,5.99589730187868,6.86051266716841,9.75641003833749
2.5,53.5,6.05999986454844,7.11923061010356,10.2099997717887
2.5,52.5,6.38076908814792,7.57435880505886,10.6992305300843
2.5,51.5,6.80974343753396,8.05384597382866,11.0064100103978
2.5,41.5,13.2328202170439,14.1130766076251,16.9753842359552
2.5,40.5,13.6184612340652,14.5394868545043,17.6841021688321
2.5,39.5,14.0705125060124,15.0399996638298,17.633845759699
2.5,38.5,14.5907689046401,15.5369227296458,17.9948713926551
2.5,37.5,14.9964099212144,15.9133329776426,18.0587175450741
2.5,36.5,15.1805124812019,16.1012816913904,17.9199995994568
2.5,6.5,25.3028199472584,25.3028199472584,25.3028199472584
2.5,5.5,25.2707686659235,25.2707686659235,25.2707686659235
2.5,4.5,25.5358968651257,25.5358968651257,25.5358968651257
2.5,3.5,25.8428199351885,25.8428199351885,25.8428199351885
2.5,2.5,26.0615378790177,26.0615378790177,26.0615378790177
2.5,1.5,25.984614803814,25.984614803814,25.984614803814
2.5,0.5,25.4989737890279,25.4989737890279,25.4989737890279
2.5,-0.5,24.5120507341642,24.5120507341642,24.5120507341642
2.5,-1.5,23.6617943429125,23.6617943429125,23.6617943429125
2.5,-2.5,23.1938456354233,23.1938456354233,23.1938456354233
2.5,-3.5,23.0141020496973,23.0141020496973,23.0141020496973
2.5,-4.5,22.9820507683624,22.9820507683624,22.9820507683624
2.5,-5.5,22.9523071792836,22.9523071792836,22.9523071792836
2.5,-6.5,22.7646148757866,22.7646148757866,22.7646148757866
2.5,-7.5,22.4153841143617,22.4153841143617,22.4153841143617
2.5,-8.5,21.9576918168996,21.9576918168996,21.9576918168996
2.5,-9.5,21.6307687472839,21.6307687472839,21.6307687472839
2.5,-10.5,21.3153841389486,21.3153841389486,21.3153841389486
2.5,-11.5,20.9115379941292,20.9115379941292,20.9115379941292
2.5,-12.5,20.3487174938887,20.3487174938887,20.3487174938887
2.5,-13.5,19.8392303257894,19.8392303257894,19.8392303257894
2.5,-14.5,19.4156405916676,19.4156405916676,19.4156405916676
2.5,-15.5,19.0899995733052,19.0899995733052,19.0899995733052
2.5,-16.5,18.8259995792061,18.8259995792061,18.8259995792061
2.5,-17.5,18.7352495812345,18.7352495812345,18.7352495812345
2.5,-18.5,18.7364995812066,18.7364995812066,18.7364995812066
2.5,-19.5,18.7405124016297,18.7405124016297,18.7405124016297
2.5,-20.5,18.6623072751726,18.6623072751726,18.6623072751726
2.5,-21.5,18.6223072760667,18.6223072760667,18.6223072760667
2.5,-22.5,18.5692303541761,18.5692303541761,18.5692303541761
2.5,-23.5,18.4756406126783,18.4756406126783,18.4756406126783
2.5,-24.5,18.3205124110175,18.3205124110175,18.3205124110175
2.5,-25.5,18.1584611325883,18.1584611325883,18.1584611325883
2.5,-26.5,17.9882047261374,17.9882047261374,17.9882047261374
2.5,-27.5,17.7838457563462,17.7838457563462,17.7838457563462
2.5,-28.5,17.5058970446101,17.5058970446101,17.5058970446101
2.5,-29.5,17.2574355117021,17.2574355117021,17.2574355117021
2.5,-30.5,17.0176919273172,17.0176919273172,17.0176919273172
2.5,-31.5,16.7443586000934,16.7443586000934,16.7443586000934
2.5,-32.5,16.3938457874151,16.3938457874151,16.3938457874151
2.5,-33.5,15.9576919510101,15.9576919510101,15.9576919510101
2.5,-34.5,15.3641022206881,15.3641022206881,15.3641022206881
2.5,-35.5,14.6225637757243,14.6225637757243,14.6225637757243
2.5,-36.5,13.7428202056445,13.7428202056445,13.7428202056445
2.5,-37.5,12.730256125713,12.730256125713,12.730256125713
2.5,-38.5,11.6587176881253,11.6587176881253,11.6587176881253
2.5,-39.5,10.6720510435123,10.6720510435123,10.6720510435123
2.5,-40.5,9.99076900745814,9.99076900745814,9.99076900745814
2.5,-41.5,9.3979485078882,9.3979485078882,9.3979485078882
2.5,-42.5,8.80076903405671,8.80076903405671,8.80076903405671
2.5,-43.5,8.13487161304324,8.13487161304324,8.13487161304324
2.5,-44.5,7.35153829721877,7.35153829721877,7.35153829721877
2.5,-45.5,6.27564088536952,6.27564088536952,6.27564088536952
2.5,-46.5,5.18282039697545,5.18282039697545,5.18282039697545
2.5,-47.5,4.22435887993719,4.22435887993719,4.22435887993719
2.5,-48.5,3.4474358203797,3.4474358203797,3.4474358203797
2.5,-49.5,2.70205122165573,2.70205122165573,2.70205122165573
2.5,-50.5,1.87769226572261,1.87769226572261,1.87769226572261
2.5,-51.5,1.0043589519098,1.0043589519098,1.0043589519098
2.5,-52.5,0.272307686221141,0.272307686221141,0.272307686221141
2.5,-53.5,-0.322564095354233,-0.322564095354233,-0.322564095354233
2.5,-54.5,-0.770512803290517,-0.770512803290517,-0.770512803290517
2.5,-55.5,-1.0753845913479,-1.0753845913479,-1.0753845913479
2.5,-56.5,-1.29230766342236,-1.29230766342236,-1.29230766342236
2.5,-57.5,-1.50564099198733,-1.50564099198733,-1.50564099198733
2.5,-58.5,-1.67564098818753,-1.67564098818753,-1.67564098818753
2.5,-59.5,-1.75717944790347,-1.75717944790347,-1.75717944790347
2.5,-60.5,-1.78461534472612,-1.78461534472612,-1.78461534472612
2.5,-61.5,-1.78564098572884,-1.78564098572884,-1.78564098572884
2.5,-62.5,-1.78076919096594,-1.78076919096594,-1.78076919096594
2.5,-63.5,-1.7799999602139,-1.7799999602139,-1.7799999602139
2.5,-64.5,-1.78512816522748,-1.78512816522748,-1.78512816522748
2.5,-65.5,-1.78794867798495,-1.78794867798495,-1.78794867798495
2.5,-66.5,-1.79333329324921,-1.79333329324921,-1.79333329324921
2.5,-67.5,-1.79205124199581,-1.79205124199581,-1.79205124199581
2.5,-68.5,-1.7702563706881,-1.7702563706881,-1.7702563706881
2.5,-69.5,-1.70820509002377,-1.70820509002377,-1.70820509002377
2.5,-70.5,-1.6453845786074,-1.6453845786074,-1.6453845786074
3.5,89.5,-1.79948713926551,-1.79948713926551,-1.79948713926551
3.5,88.5,-1.79948713926551,-1.79948713926551,-1.79948713926551
3.5,87.5,-1.78948713948902,-1.78948713948902,-1.78743585748359
3.5,86.5,-1.79897431876415,-1.79897431876415,-1.79820508801211
3.5,85.5,-1.79948713926551,-1.79948713926551,-1.79871790851347
3.5,84.5,-1.79948713926551,-1.79948713926551,-1.79849995980039
3.5,83.5,-1.79948713926551,-1.79794867776143,-1.79410252400125
3.5,82.5,-1.77564098595236,-1.75076919163649,-1.72666662807266
3.5,81.5,-1.41717945550306,-1.40282048146503,-1.25948715133545
3.5,80.5,-0.592051268817905,-0.57461537177173,-0.362564094460163
3.5,79.5,0.378461530002264,0.428461528884677,0.72948716318187
3.5,78.5,1.18102561462766,1.29487176592915,1.75025637113513
3.5,77.5,1.52512817103893,1.64384611710333,2.35641020374038
3.5,76.5,1.31538458598348,1.45769227511035,2.32384610190414
3.5,75.5,0.574358961521051,0.65999998524785,1.57897432368153
3.5,74.5,0.782820495323111,0.833076904456203,1.76333329391976
3.5,73.5,1.68487175721198,1.74538457637223,2.63897429998869
3.5,72.5,2.87846147412291,2.94999993406236,3.83435888865437
3.5,71.5,3.92512811739475,3.93487170692056,4.92999988980591
3.5,70.5,4.82846143053701,4.83384604580127,5.85333320250114
3.5,69.5,5.51461526135413,5.52615372263468,6.5487178023427
3.5,68.5,5.94153832873473,5.9664101230506,7.00410240754867
3.5,67.5,6.11230755568697,6.19128191289611,7.259487017225
3.5,66.5,6.52256395677343,6.63692292857629,7.60230752238287
3.5,65.5,6.93692292187076,7.10179471305739,8.06128187109836
3.5,64.5,7.24641009444037,7.39205111682606,8.36948699241456
3.5,63.5,7.26410240173722,7.37487163003056,8.69230749801948
3.5,62.5,7.12230753311171,7.20641009533444,9.00282031159179
3.5,61.5,6.84948702638921,6.93641010136941,9.14743569297477
3.5,60.5,6.54512805883319,6.66692292790573,9.2033331276228
3.5,59.5,6.36410242185379,6.58128190417893,8.9684613380008
3.5,58.5,6.21743575846538,6.52974344379245,9.0271792854063
3.5,57.5,6.11179473518561,6.51717934150917,9.20589723012959
3.5,56.5,6.02307678845066,6.54999985359609,9.4174356869398
3.5,55.5,5.9174357651709,6.64666651810209,9.6805126041365
3.5,54.5,5.77897422980422,6.75846138739815,9.84820490808059
3.5,53.5,5.836666536207,7.01974343284009,10.3017946415318
3.5,52.5,6.13871781150691,7.46102547425872,10.6733330947657
3.5,51.5,6.55282036635356,7.9420511045326,10.8028202713587
3.5,43.5,12.5792304880631,13.2535894473489,15.1138458160254
3.5,42.5,12.7648715095547,13.489999698475,15.6379483684133
3.5,41.5,13.1464099625651,13.9405125089181,16.6589739866173
3.5,40.5,13.6320509773512,14.4682048048155,17.6538457592519
3.5,39.5,14.1638458372595,15.0458970995954,17.7956406278775
3.5,38.5,14.6899996716529,15.5494868319291,18.1953842086861
3.5,37.5,15.0220509462823,15.8561534917412,18.2651277968708
3.5,6.5,25.592307120275,25.592307120275,25.592307120275
3.5,5.5,25.6592301957023,25.6592301957023,25.6592301957023
3.5,4.5,25.8294866021531,25.8294866021531,25.8294866021531
3.5,3.5,25.9738455732855,25.9738455732855,25.9738455732855
3.5,2.5,26.0774353145598,26.0774353145598,26.0774353145598
