"longitude","latitude","seasonal_high_temp","hot_dormancy_1","hot_dormancy_2","hot_dormancy_3"
0.5,-64.5,0.893846133867135,0.75897434200996,0.516410244867588,0.161538457927796
0.5,-65.5,0.883589723839974,0.727948701677796,0.460256399968878,0.122564099824581
0.5,-66.5,0.752307675492305,0.581025628038706,0.307692300814849,-0.0474358963756225
0.5,-67.5,0.469743579244002,0.318205121092689,0.0461538451222273,-0.292820506275464
0.5,-68.5,0.0671794856779086,-0.0476923066263015,-0.261538455692621,-0.549999987706542
0.5,-69.5,-0.413076913843934,-0.489230758295609,-0.594102550823337,-0.784358956827185
0.5,-70.5,-0.723333317165573,-0.766410239279652,-0.828205109693301,-0.939999978989363
1.5,89.5,-1.79923072901483,-1.79923072901483,-1.79923072901483,-1.79923072901483
1.5,88.5,-1.79923072901483,-1.79923072901483,-1.79923072901483,-1.79923072901483
1.5,87.5,-1.71948714105365,-1.74128201236136,-1.7530768838926,-1.76051278116229
1.5,86.5,-1.7151281667921,-1.73435893559303,-1.74923073013241,-1.75871790940754
1.5,85.5,-1.70589739776766,-1.7274358588247,-1.74051278160933,-1.75128201213785
1.5,84.5,-1.68051278295043,-1.72076919230704,-1.72692303832334,-1.74307688411612
1.5,83.5,-1.56641022139826,-1.6246153483024,-1.67449996257201,-1.69230765448167
1.5,82.5,-1.27641022788026,-1.40256407121435,-1.50153842797646,-1.53487176056474
1.5,81.5,-0.62794870391297,-0.803589725628113,-0.964102542553192,-1.08461536037234
1.5,80.5,0.438461528661159,0.252307686668176,0.0235897430624717,-0.20589743129527
1.5,79.5,1.85256406115607,1.66435893715765,1.38512817416818,1.04410254076505
1.5,78.5,3.23692300457221,3.08846146942904,2.7428204515137,2.26524994936772
1.5,77.5,4.40333323491116,4.21923067492361,3.81179478659462,3.25153838886091
1.5,76.5,5.10102552700883,4.91589732601857,4.4420511827637,3.70461530181078
1.5,75.5,5.346153726658,5.14076911586408,4.59666656392316,3.65099991839379
1.5,74.5,5.89564089386318,5.66589730925476,5.11102552678532,4.10174990831874
1.5,73.5,6.73435882383432,6.50666652123133,5.89897422712201,4.88149989088997
1.5,72.5,7.66307675179381,7.46205111526144,6.78538446371945,5.82724986975081
1.5,71.5,8.41282032477932,8.16179468936454,7.60179470188152,6.72524984967895
1.5,70.5,9.23256389620021,9.00307672184247,8.52256391206995,7.63769213697658
1.5,69.5,9.97641003342011,9.76769208936737,9.29820492037405,8.44384596511149
1.5,68.5,10.5764100200091,10.3499997686595,9.86410234362269,9.00410236284519
1.5,67.5,11.0266664202015,10.761025400498,10.249743360644,9.37128184181758
1.5,66.5,11.4876920509224,11.2056407751754,10.6817946330382,9.84538439532312
1.5,65.5,11.887435631731,11.5956407664583,11.0835894958522,10.3197433590793
1.5,64.5,12.2199997268617,11.9223074258233,11.4307689752716,10.6046151475838
1.5,63.5,12.5261535661725,12.2151279320988,11.7143587125226,10.8887177053361
1.5,62.5,12.8987176604091,12.6028202311255,12.066409986705,11.2817946196271
1.5,61.5,13.3328202148088,13.0494868878084,12.4764099775408,11.7230766610457
1.5,60.5,13.7825637944998,13.5061535442678,12.8641022765675,12.1220510111023
1.5,59.5,14.1305125046712,13.842307382908,13.1238458605053,12.3953843383262
1.5,58.5,14.5256407009676,14.1548714784858,13.4707689296741,12.5997433081174
1.5,57.5,14.9494868453401,14.5092304449242,13.8515381519325,12.8489740717774
1.5,56.5,15.3433329903831,14.8753842828939,14.2064099388722,13.1633330391099
1.5,55.5,15.5574355497001,15.1074355597584,14.3912817296118,13.5556407226488
1.5,54.5,15.9510252844924,15.5941022155472,14.9341022302994,14.07717917253
1.5,53.5,16.4228201457419,16.0892304096084,15.3966663225243,14.4332496773917
1.5,52.5,17.0548714136657,16.8520509053786,16.2471791240267,15.3558970926664
1.5,51.5,17.4507688407141,17.2046150000623,16.6425637305738,15.6524996501394
1.5,50.5,17.6371790929578,17.419743200382,16.8723073151822,15.9384996437468
1.5,40.5,26.2461532595066,25.9546148044845,25.0310250815386,23.816409724072
1.5,39.5,26.3112814631791,26.0799994170666,25.1212814897776,23.988973822779
1.5,38.5,26.0489737767344,25.8269224996464,24.8307686757583,23.7530763921543
1.5,37.5,25.5653840439537,25.2874353322177,24.2812815085531,23.2717943516297
1.5,36.5,25.1574353351234,24.8530763675674,23.8079481857996,22.8230764129414
1.5,5.5,29.0933326830467,29.0305121716303,28.8199993558228,28.5387173108279
1.5,4.5,29.3069224218623,29.2315378081627,29.0546147351941,28.7587173059105
1.5,3.5,29.5589736982798,29.438973700962,29.2569224229799,29.0320506331344
1.5,2.5,29.6566660037885,29.507691648144,29.4079480606298,29.1251275541309
1.5,1.5,29.5638454930427,29.4064095991258,29.224101910893,29.0023070440556
1.5,0.5,29.3605121642542,29.2148711418685,28.9653839679578,28.7297429475838
1.5,-0.5,29.1451275536838,29.0017942235542,28.7510249983901,28.4469224410848
1.5,-1.5,28.9917942237778,28.8341019196101,28.5702557716614,28.1412814222754
1.5,-2.5,28.9138455075713,28.7423070498671,28.4484609025889,28.0164096301947
1.5,-3.5,28.8776916622256,28.7087173070281,28.3897429551834,27.9782045028435
1.5,-4.5,28.7984608947658,28.6228198730506,28.3246147515109,27.9520506572742
1.5,-5.5,28.6807685897041,28.5041019269862,28.2369224457787,27.8705121975583
1.5,-6.5,28.4917942349536,28.313332700481,28.0807686031151,27.7102557908839
1.5,-7.5,28.2228198819913,28.0643583470717,27.8338455317112,27.4435891301777
1.5,-8.5,27.8830762998416,27.726153226426,27.4892301547986,27.0528199081429
1.5,-9.5,27.4553840017089,27.2961532360373,27.0699993949383,26.5871788929097
1.5,-10.5,26.9661532434133,26.8064096572403,26.5946147901794,26.0830763400747
1.5,-11.5,26.4389737680172,26.2782045408415,26.1074353138892,25.583589171752
1.5,-12.5,25.9174353181361,25.7682045522409,25.5948712227818,25.1189737975215
1.5,-13.5,25.4297430213445,25.3156404597924,25.0669225166337,24.6012815014005
1.5,-14.5,25.0220507227649,24.9287173915177,24.7074353451817,24.1179481788706
1.5,-15.5,24.707178934931,24.5971789373897,24.3456404814735,23.8666661332051
1.5,-16.5,24.4476917612438,24.3425635584654,24.0805122822714,23.6279481898229
1.5,-17.5,24.2266661251585,24.112819973857,23.8338456211182,23.3853840926805
1.5,-18.5,24.029743052637,23.9035892093029,23.6076917800193,23.1789738408839
1.5,-19.5,23.8407686978865,23.7069225470321,23.3989738359665,22.9964097424004
1.5,-20.5,23.6541020353922,23.519230243535,23.2161533272324,22.8212815411866
1.5,-21.5,23.5135892180201,23.3671789648823,23.1005123041761,22.7294866714435
1.5,-22.5,23.4069225537376,23.2248712757555,23.0069225626783,22.7197430819177
1.5,-23.5,23.3223071710135,23.1210251242304,22.8623071812953,22.5817943670524
1.5,-24.5,23.2569225570903,23.0584610230648,22.8097430799061,22.4453841136912
1.5,-25.5,23.2082046094613,23.0189738444602,22.7094866718906,22.3687174487381
1.5,-26.5,23.1517943543119,22.9843584606185,22.7269225689368,22.3020507835616
1.5,-27.5,23.0441020490267,22.8853841038564,22.6884610313349,22.1461533511487
1.5,-28.5,22.8366661562274,22.6823071853186,22.5305123169166,21.936666176344
1.5,-29.5,22.6351276991937,22.482307189789,22.3374353981553,21.7192302837681
1.5,-30.5,22.4015379608251,22.262563604957,22.082050788479,21.4810251608873
1.5,-31.5,22.0817943782283,21.9605123296571,21.7374354115663,21.1646149115494
1.5,-32.5,21.641025157311,21.5258969547561,21.2825636268617,20.7661533819941
1.5,-33.5,21.1625636295439,21.0451277347329,20.7443585106864,20.286922623475
1.5,-34.5,20.5746149247369,20.472307234716,20.1402559600866,19.7041021236816
1.5,-35.5,19.8474354538111,19.7597431480789,19.4717944365663,18.9884611140363
1.5,-36.5,18.9376918844019,18.8707688089747,18.5899995844811,18.1420508765448
1.5,-37.5,17.8130765249236,17.7646149875453,17.4461534562019,17.0684611569517
1.5,-38.5,16.5343586047873,16.4899996314198,16.149486818518,15.8248714411583
1.5,-39.5,15.2276919673269,15.1738458146843,14.8676919753735,14.5358971109948
1.5,-40.5,14.0951278900775,14.0105125073535,13.794358666031,13.490768929227
1.5,-41.5,13.0010253504301,12.9187176599621,12.7266663822035,12.467435618767
1.5,-42.5,11.9312817845971,11.8617946066631,11.6746151236674,11.4271792317621
1.5,-43.5,10.8643587315216,10.8225638606609,10.6476920696978,10.4648715609637
1.5,-44.5,9.89025618919195,9.82820490852762,9.72179465449582,9.52256388971821
1.5,-45.5,8.78076903450375,8.69128185701676,8.6417946786357,8.39410237647975
1.5,-46.5,7.74641008326449,7.66307675179381,7.57666649731497,7.36282034824865
1.5,-47.5,6.8692306156915,6.77230754093482,6.64564087709937,6.44641011232176
1.5,-48.5,6.09256396638468,5.9858973021022,5.82615371592916,5.63692295092803
1.5,-49.5,5.27820501022805,5.17461526895372,5.0071793752603,4.80384604647182
1.5,-50.5,4.35410246678079,4.25897426377886,4.09923067760582,3.89179478480648
1.5,-51.5,3.35487171988457,3.26615377314962,3.1317948017938,2.92692301150125
1.5,-52.5,2.39692302334767,2.30230764084711,2.19794866882074,2.03512815963954
1.5,-53.5,1.72974355108081,1.63025637381734,1.52179483778011,1.35641022609212
1.5,-54.5,1.31846150899163,1.23999997228384,1.09461536014882,0.923076902444546
1.5,-55.5,1.10333330867191,1.03948715625283,0.872051262559417,0.693589728086805
1.5,-56.5,0.987948695866343,0.917435876929607,0.738974342456995,0.584871781798892
1.5,-57.5,0.886666646848122,0.858717929524107,0.633846139678588,0.421538452116343
1.5,-58.5,0.82589741743719,0.782307674821753,0.538205116175306,0.348974351174174
1.5,-59.5,0.792307674598235,0.747179470478724,0.485641014786103,0.276153839981327
1.5,-60.5,0.806666648636262,0.752051265241626,0.463589733227705,0.210769226058171
1.5,-61.5,0.821025622674288,0.739743573209032,0.432307682644862,0.150512817148597
1.5,-62.5,0.836923058216388,0.709487163628905,0.434615374900974,0.0833333314706882
1.5,-63.5,0.856923057769354,0.704615368866004,0.499230758072092,0.106153843781123
1.5,-64.5,0.899230749131395,0.76692305978101,0.527435885646786,0.182051277982119
1.5,-65.5,0.877948698325035,0.727692291427117,0.466153835734496,0.127948715088841
1.5,-66.5,0.742564085966501,0.583846140796175,0.309743582820281,-0.0435897426154369
1.5,-67.5,0.463589733227705,0.327435890117135,0.0610256396616117,-0.291794865272748
1.5,-68.5,0.0728205111928475,-0.0276923070733364,-0.248205122657311,-0.551282038959937
1.5,-69.5,-0.395897427048439,-0.454615374453939,-0.591794858567226,-0.794615366854347
1.5,-70.5,-0.705128189367362,-0.738461521955637,-0.79897434111589,-0.925641004951336
2.5,89.5,-1.79923072901483,-1.79923072901483,-1.79923072901483,-1.79923072901483
2.5,88.5,-1.79923072901483,-1.79923072901483,-1.79923072901483,-1.79923072901483
2.5,87.5,-1.71846150005093,-1.74076919186001,-1.75282047364192,-1.76025637091161
2.5,86.5,-1.71487175654142,-1.73461534584371,-1.74923073013241,-1.75846149915686
2.5,85.5,-1.70589739776766,-1.72692303832334,-1.74051278160933,-1.75128201213785
2.5,84.5,-1.68051278295043,-1.72051278205636,-1.72666662807266,-1.74282047386544
2.5,83.5,-1.56256406763807,-1.62128201504357,-1.67102560367531,-1.68846150072148
2.5,82.5,-1.24717945930285,-1.37743586664781,-1.48179483867418,-1.50999996624887
2.5,81.5,-0.540512808431417,-0.7107692148823,-0.88999998010695,-1.0166666439424
2.5,80.5,0.621794857896673,0.440769220917271,0.185128200990267,-0.0487179476290177
2.5,79.5,2.16179482347499,1.9623076484467,1.66307688590426,1.30230766319885
2.5,78.5,3.67512812298269,3.50102556277162,3.11025634073676,2.58874994213693
2.5,77.5,4.91230758250906,4.68871784391694,4.25948708428022,3.65102555941886
2.5,76.5,5.59999987483025,5.38102552075035,4.88461527543572,4.10769221587823
2.5,75.5,5.78153833231101,5.56717936274333,4.97076911966388,3.98674991088919
2.5,74.5,6.24333319378396,6.00128191714294,5.4305126991314,4.40374990156852
2.5,73.5,7.00102548454052,6.76205113090766,6.15282037529426,5.13449988523498
2.5,72.5,7.85871777306191,7.65589726477479,6.97205112621379,6.01424986557104
2.5,71.5,8.54743570638582,8.29692289147239,7.76410239056135,6.85299984682351
2.5,70.5,9.33615363747455,9.11205107838106,8.64743570415064,7.76435880081203
2.5,69.5,10.0569228521333,9.85282029259281,9.39769209763752,8.54025621936681
2.5,68.5,10.6523074542101,10.4371792538903,9.96717926439566,9.11307671938378
2.5,67.5,11.1194869309473,10.8707689877886,10.3928202805229,9.52461517172364
2.5,66.5,11.6130766635044,11.3523074385638,10.8641023212709,10.0430766985967
2.5,65.5,12.0566663971792,11.7761535829363,11.2948715424117,10.4933330987891
2.5,64.5,12.4302561324185,12.1320510108788,11.6576920471226,10.8215382196582
2.5,63.5,12.7979484318923,12.473845875034,11.976922809218,11.1558971865437
2.5,62.5,13.2253843197742,12.903589455172,12.3797433130348,11.5874356384365
2.5,61.5,13.711281744811,13.3920509827156,12.833333046486,12.0576920381819
2.5,60.5,14.1930766058369,13.8805125102592,13.255127908853,12.4720510032792
2.5,59.5,14.5443586492672,14.2520509634931,13.5071791852705,12.7253843309501
2.5,58.5,14.9189740255093,14.5623073668148,13.7602561026907,12.9317945827467
2.5,57.5,15.3125637603016,14.8971791542016,14.0938458388241,13.1953843204448
2.5,56.5,15.6912817005546,15.2382047876047,14.4297432672137,13.5356407230959
2.5,55.5,15.94256374622,15.527948370872,14.7943586436793,13.9674355852394
2.5,54.5,16.4020509154369,16.0789739995813,15.4310252961153,14.3930766013666
2.5,53.5,16.9243585960701,16.5553842453429,15.8751278502914,14.9292496663053
2.5,52.5,17.4617944814933,17.2541021784433,16.6258970642797,15.678974008522
2.5,51.5,17.8638457545581,17.6005124271107,16.9407688521135,15.9523073357458
2.5,41.5,24.8558968803248,24.6082045781689,23.7051276752773,22.5397430859411
2.5,40.5,25.6820507080127,25.461281482178,24.4884609911018,23.4135892202552
2.5,39.5,26.0682045455353,25.8423071146871,24.8151276504669,23.7320507515986
2.5,38.5,25.9505122404737,25.6997430153096,24.6797430381083,23.636666138346
2.5,37.5,25.5541019929239,25.2656404609099,24.243845611954,23.2546148648342
2.5,36.5,25.1371789253197,24.8505122650606,23.8430763901426,22.8297430794591
2.5,6.5,29.05307627369,28.9953839672873,28.8266660223405,28.6451275648597
2.5,5.5,29.1671788352422,29.1033326828231,28.8953839695224,28.6638455131593
2.5,4.5,29.3779480613004,29.3041019091048,29.1212814003707,28.8823070467378
2.5,3.5,29.5851275438491,29.4625634440245,29.293589088827,29.0989737085616
2.5,2.5,29.6484608757668,29.4974352381168,29.3938454968425,29.1641019122341
2.5,1.5,29.5415378012336,29.3874352405755,29.2271788339011,29.0302557613796
2.5,0.5,29.3484608824723,29.1994865268278,29.0046147363117,28.7764096132074
2.5,-0.5,29.1399993486702,28.9915378135271,28.8135890995558,28.4205121852649
2.5,-1.5,28.9943583262845,28.8248711505857,28.6261532063094,28.125640396984
2.5,-2.5,28.9271788406066,28.7443583318725,28.5302557725555,27.9984609126472
2.5,-3.5,28.9107685845632,28.7305121783358,28.4756403891609,28.0166660404454
2.5,-4.5,28.8587173036753,28.6833326922109,28.409999364987,28.0523070652898
2.5,-5.5,28.7579480751585,28.5876916687076,28.3253839822629,27.9802557848489
2.5,-6.5,28.5694865409094,28.4089737239843,28.1697429601008,27.8253839934388
2.5,-7.5,28.3074352647154,28.159999370575,27.9210250169421,27.5612814352394
2.5,-8.5,27.9743583490833,27.8305121984524,27.587178870558,27.1815378539837
2.5,-9.5,27.547178871452,27.3999993875623,27.1735891362127,26.7143583772465
2.5,-10.5,27.0428199083664,26.8992301679861,26.6958968391976,26.1974353118776
2.5,-11.5,26.5043583819404,26.3617942825628,26.1953840298721,25.6792301952552
2.5,-12.5,25.9615378812529,25.8246148073903,25.6461532729176,25.19769174448
2.5,-13.5,25.4315378930993,25.3312814850838,25.1120507207532,24.6358968852422
2.5,-14.5,24.9805122621548,24.886153289905,24.6853840636233,24.1217943326307
2.5,-15.5,24.6361532954929,24.5430763744964,24.2894866365748,23.8494866464096
2.5,-16.5,24.383589198574,24.2935892005857,24.0010251045609,23.5476917813604
2.5,-17.5,24.1725635622652,24.0674353594868,23.7407687001217,23.2820507616569
2.5,-18.5,23.968973823226,23.8492302361589,23.5041020387449,23.0592302538168
2.5,-19.5,23.7697430584484,23.643076394613,23.2882046076732,22.8674353863089
2.5,-20.5,23.5728199859269,23.4453840913394,23.1256405087427,22.711537953896
2.5,-21.5,23.4192302457702,23.2761533258913,23.0156405112014,22.6328200069376
2.5,-22.5,23.2894866589266,23.1092302526992,22.8861533346084,22.5915379565782
2.5,-23.5,23.1802558921373,22.9715379480846,22.7223071844245,22.435127703664
2.5,-24.5,23.091794355653,22.884102052603,22.6502559039837,22.2830764250113
2.5,-25.5,23.0258969212285,22.8243584641948,22.5399994961917,22.172307196718
2.5,-26.5,22.9610251278067,22.7784610293232,22.517435394132,22.1374354026256
2.5,-27.5,22.8541020532736,22.6969225696073,22.4853841127971,21.9830764317169
2.5,-28.5,22.6582046217548,22.5023071893419,22.3474353979318,21.777691820923
2.5,-29.5,22.469486677255,22.318461039605,22.1812815554918,21.5869225944177
2.5,-30.5,22.2710251432294,22.1305123258573,21.96538412442,21.384614906632
2.5,-31.5,21.9871789957277,21.8535892551239,21.6679482336323,21.1041020923891
2.5,-32.5,21.5697431076223,21.4451277257922,21.2466661917667,20.7371790236674
2.5,-33.5,21.1169226049231,20.9912815820903,20.7297431263977,20.2794867262053
2.5,-34.5,20.5451277459088,20.4461533891467,20.1066662172476,19.706153405687
2.5,-35.5,19.8264098132555,19.734871353763,19.4458970012478,18.9971790625594
2.5,-36.5,18.92564060262,18.8643585527077,18.5766662514458,18.1538457480761
2.5,-37.5,17.8048713969019,17.7607688337851,17.4284611489051,17.0653842339435
2.5,-38.5,16.5269227075176,16.4861534776596,16.1276919472103,15.8166663131366
2.5,-39.5,15.2158970957956,15.1717945326788,14.8446150528124,14.5330765982373
2.5,-40.5,14.0774355827807,14.0107689176041,13.7779484099876,13.5071791852705
2.5,-41.5,12.9861535558907,12.9025638141693,12.7138458696695,12.4820510030557
2.5,-42.5,11.9148715285537,11.839486914854,11.6582048676239,11.4399997442961
2.5,-43.5,10.8553843727479,10.8074356558709,10.6312818136544,10.4676920737212
