"longitude","latitude","seasonal_high_temp","hot_dormancy_6mo","cold_dormancy_6mo","hot_acc_temp","hot_acc_temp_dormancy"
-70.5,-16.5,16.5228030932801,15.7008842135114,16.5228030932801,15.43165762416,15.5952957689363
-69.5,-16.5,16.7263257361948,16.0242226313667,16.7263257361948,15.784157224192,15.9150611795951
-68.5,-16.5,17.0223319158756,16.2416173084606,17.0223319158756,16.0207769591899,16.1188627124174
-67.5,-16.5,24.0520897303309,23.0743762548647,24.0520897303309,22.9940816514806,22.98737237398
-66.5,-16.5,26.4619243939806,25.5885508583518,26.4619243939806,25.5988222128026,25.4136817786601
-65.5,-16.5,32.3235793421577,31.3638363284325,32.3235793421577,31.2214110688234,31.1961059036878
-64.5,-16.5,32.322842199382,31.2125510114245,32.322842199382,31.0669570457945,31.0706829217006
-63.5,-16.5,31.6910737856092,30.4518057452748,31.6910737856092,30.2941509995302,30.3400007750149
-62.5,-16.5,30.9455880422677,29.6745329274397,30.9455880422677,29.5327720712433,29.5855764833874
-61.5,-16.5,30.8792118222586,29.6723931793123,30.8792118222586,29.5220125385617,29.5860302128587
-60.5,-16.5,31.4800467612488,30.3287012042212,31.4800467612488,30.1778010546252,30.2348698543143
-59.5,-16.5,32.0685834962426,30.9014687713502,32.0685834962426,30.7388188588253,30.7230577967507
-58.5,-16.5,32.552638282414,31.428119172422,32.552638282414,31.2148605901318,31.2296516680011
-57.5,-16.5,32.7246034830809,31.72340641977,32.7246034830809,31.4629740142299,31.4938864593538
-56.5,-16.5,32.8764041674989,31.9968047138969,32.8764041674989,31.7196437085117,31.7388051396335
-55.5,-16.5,32.4189392399043,31.6432198875916,32.4189392399043,31.3850427234286,31.3614315487432
-54.5,-16.5,31.9556301044566,31.2307743395013,31.9556301044566,30.9191465333547,30.922379777872
-53.5,-16.5,31.04988584875,30.3288563765434,31.04988584875,30.0293126666531,30.027411114985
-52.5,-16.5,31.365749789668,30.7262757092145,31.365749789668,30.3969099768419,30.3414916303532
-51.5,-16.5,31.37272369833,30.8014503608416,31.37272369833,30.4789790167549,30.3777424615088
-50.5,-16.5,31.1566462482725,30.6656203300674,31.1566462482725,30.3322791277282,30.2291895784936
-49.5,-16.5,29.7395167514682,29.300810821437,29.7395167514682,28.9765077305521,28.8633407370857
-48.5,-16.5,28.8216739482379,28.3393483707048,28.8216739482379,28.0815463450107,27.8977676472568
-47.5,-16.5,28.7787584176819,28.1767786246761,28.7787584176819,27.9439306753763,27.7356210189509
-46.5,-16.5,30.042297198517,29.3393839885082,30.042297198517,29.1417690684042,28.8952136936337
-45.5,-16.5,31.1358171655031,30.3235235046045,31.1358171655031,30.1739220277794,29.8883614536275
-44.5,-16.5,30.2319457455405,29.5090427876716,30.2319457455405,29.2529038509301,29.3188738627538
-43.5,-16.5,29.1527230022209,28.5379625697753,29.1527230022209,28.2189891381724,28.3754138811186
-42.5,-16.5,29.1379532743778,28.2262019100998,28.2262019100998,28.0474332101495,28.1026382390232
-41.5,-16.5,29.4420091633286,28.0930867007392,28.0930867007392,27.9392836158351,27.9716082818842
-40.5,-16.5,29.9538590661649,28.3338116509477,28.3338116509477,28.2255844274482,28.2142759716035
-39.5,-16.5,31.1312837536314,29.4372698215236,29.4372698215236,29.2746617005746,29.3428001489923
11.5,-16.5,23.4101734242535,23.1835200714214,23.1835200714214,21.7676658095557,22.9225521349474
12.5,-16.5,28.9549623254454,28.3163344230669,28.3163344230669,27.4984530496496,28.0153720250137
13.5,-16.5,28.9633614565645,28.3175084693091,28.9633614565645,27.7057707763646,28.011109966788
14.5,-16.5,31.157384038823,30.1277089497074,31.157384038823,29.6483380833577,29.8075048902172
15.5,-16.5,32.6020476844029,31.2941980156116,32.6020476844029,30.8872074859153,30.9643564217229
16.5,-16.5,32.6760220696884,31.1539124754258,32.6760220696884,30.897697614252,30.8540655460674
17.5,-16.5,32.4488028584314,30.7527052144786,32.4488028584314,30.5381052890386,30.4733034157997
18.5,-16.5,32.2215255408415,30.3840553036226,32.2215255408415,30.2132247076241,30.1275406934936
19.5,-16.5,31.9176750653556,30.0111745877191,31.9176750653556,29.8687137679158,29.7801824960991
20.5,-16.5,31.8420529774257,29.8906239756516,31.8420529774257,29.7145187731865,29.6780758239994
21.5,-16.5,32.0476993272347,30.0578068743327,32.0476993272347,29.9233388068285,29.8571616407143
22.5,-16.5,32.1637865195849,30.1421646513311,32.1637865195849,30.028266555303,29.7421996248039
23.5,-16.5,32.0615707429525,30.032706416824,32.0615707429525,29.8996835416192,29.604586425011
24.5,-16.5,31.8804620429873,29.8333455373999,31.8804620429873,29.715964143417,29.5712913945418
25.5,-16.5,31.7105137385428,29.6730483316284,31.7105137385428,29.4674285569803,29.3650276412855
26.5,-16.5,31.5306934399264,29.528699610728,31.5306934399264,29.2115046541725,29.1694734159362
27.5,-16.5,32.3510558045868,30.4059456252892,32.3510558045868,29.9979552935051,30.0047832506842
28.5,-16.5,32.5083130977449,30.9458960860668,32.5083130977449,30.4481765035463,30.546437098875
29.5,-16.5,31.9522275925747,30.2431937802583,31.9522275925747,29.8828326913084,29.8027960135748
30.5,-16.5,31.5729548257376,29.9845492817595,31.5729548257376,29.6377285730339,29.5648368447487
31.5,-16.5,32.0196314867586,30.2777501892232,32.0196314867586,30.068428835154,29.9080739615664
32.5,-16.5,33.0959500064807,31.1149876840156,33.0959500064807,30.9782767187215,30.7538068196971
33.5,-16.5,34.3688875723763,32.2246234082151,34.3688875723763,32.0505330657962,31.8551095152723
34.5,-16.5,34.3922663589673,32.1502810947597,34.3922663589673,31.9598291156649,31.7744160448711
35.5,-16.5,33.6244408461664,31.308348512104,33.6244408461664,31.1083973722462,30.9432945662112
36.5,-16.5,33.6344175683601,31.2383787197726,31.2383787197726,31.0641752868663,30.935252017601
37.5,-16.5,34.3906823006675,31.9649812438658,31.9649812438658,31.7904179677599,31.6692325170046
38.5,-16.5,34.8944610014292,32.4486918215241,32.4486918215241,32.2734316763876,32.1412894901928
39.5,-16.5,32.2150925988265,30.5656759584323,30.5656759584323,30.5153891179765,30.3290847579999
44.5,-16.5,31.5223326872768,31.2211862221892,31.2211862221892,30.780131524416,31.0850788214323
45.5,-16.5,34.0983015579837,33.3044849430876,33.3044849430876,32.8550747558686,33.0959509227275
46.5,-16.5,33.8069899777217,33.1278263661678,33.1278263661678,32.6629973929263,32.92087380883
