"longitude","latitude","seasonal_high_temp","hot_dormancy_6mo","cold_dormancy_6mo"
-173.5,-86.5,-21.4599966156696,-34.2251069097563,-34.2251069097563
-173.5,-85.5,-19.9419611632292,-31.909357083692,-31.909357083692
-173.5,-84.5,-5.50762968595539,-16.9981702980985,-16.9981702980985
-173.5,-83.5,-2.75742758427347,-15.4935014968206,-15.4935014968206
-173.5,-82.5,-4.15818975243185,-17.7628039971842,-17.7628039971842
-173.5,-81.5,-4.96035235699798,-18.7464869362073,-18.7464869362073
-173.5,-80.5,-5.19795785767159,-18.9924703298137,-18.9924703298137
-173.5,-79.5,-4.77080598878009,-18.1575791217387,-18.1575791217387
-173.5,-78.5,-3.58315563253127,-17.838612000591,-17.838612000591
-173.5,64.5,5.28504424454378,0.140523827634752,0.140523827634752
-173.5,65.5,5.37793259705816,-0.55760614017581,-0.55760614017581
-173.5,66.5,3.34703889422651,-3.22398774703698,-3.22398774703698
-173.5,67.5,1.47482842185668,-4.64625700909362,-4.64625700909362
-172.5,-89.5,-22.8627765601767,-39.5578489587775,-39.5578489587775
-172.5,-88.5,-25.1634132962142,-40.3379118665521,-40.3379118665521
-172.5,-87.5,-23.6905060851148,-37.4848109167335,-37.4848109167335
-172.5,-86.5,-21.0033029802144,-33.7919632362734,-33.7919632362734
-172.5,-85.5,-21.5975367285311,-33.6277614734235,-33.6277614734235
-172.5,-84.5,-4.47286723373192,-16.0401190934969,-16.0401190934969
-172.5,-83.5,-3.05053557652448,-15.4689403393705,-15.4689403393705
-172.5,-82.5,-4.49813019548144,-17.6934224724936,-17.6934224724936
-172.5,-81.5,-5.20147415762767,-18.6361152155325,-18.6361152155325
-172.5,-80.5,-5.37303042385195,-18.8426465743887,-18.8426465743887
-172.5,-79.5,-4.84634761895452,-17.9033238699394,-17.9033238699394
-172.5,-78.5,-3.69738957118243,-17.686868149581,-17.686868149581
-172.5,-13.5,29.9783518055365,29.8004720605012,29.8004720605012
-172.5,60.5,6.80523304548115,2.6983281446004,2.6983281446004
-172.5,64.5,5.64284764214286,0.520729214896436,0.520729214896436
-172.5,65.5,5.47908703349531,-0.34916699218092,-0.34916699218092
-172.5,66.5,3.5794679108741,-3.15362991726437,-3.15362991726437
-171.5,-89.5,-22.8521562308605,-39.540770813397,-39.540770813397
-171.5,-88.5,-25.1627383887768,-40.3307673630837,-40.3307673630837
-171.5,-87.5,-23.5240433280223,-37.3306515809681,-37.3306515809681
-171.5,-86.5,-20.2677940241992,-33.0971396280453,-33.0971396280453
-171.5,-85.5,-22.6127460062504,-34.7345354705617,-34.7345354705617
-171.5,-84.5,-3.68034226974206,-15.108888709146,-15.108888709146
-171.5,-83.5,-3.36804978517549,-15.4271166925718,-15.4271166925718
-171.5,-82.5,-4.72980154571789,-17.6036159089101,-17.6036159089101
-171.5,-81.5,-5.35342894501186,-18.5174290334407,-18.5174290334407
-171.5,-80.5,-5.46422192853476,-18.682348662668,-18.682348662668
-171.5,-79.5,-4.90183389463595,-17.6953123435112,-17.6953123435112
-171.5,-78.5,-3.75315538357411,-17.5338552008782,-17.5338552008782
-171.5,-13.5,29.8804537441493,29.7071147622205,29.7071147622205
-171.5,63.5,5.4227656688009,0.493855079835547,0.493855079835547
-171.5,65.5,5.14397492824854,-0.49924301457676,-0.49924301457676
-171.5,66.5,3.62971472274512,-2.9074751037814,-2.9074751037814
-170.5,-89.5,-22.8414586191997,-39.5258165258382,-39.5258165258382
-170.5,-88.5,-25.169767445858,-40.3222089345301,-40.3222089345301
-170.5,-87.5,-23.3555566005808,-37.1366437828434,-37.1366437828434
-170.5,-86.5,-19.5067204869219,-32.3106695912579,-32.3106695912579
-170.5,-85.5,-19.4788767162178,-31.5321507230667,-31.5321507230667
-170.5,-84.5,-3.85081813574902,-14.9695404806707,-14.9695404806707
-170.5,-83.5,-3.64413256602628,-15.3869998423383,-15.3869998423383
-170.5,-82.5,-4.92390944500055,-17.5083840929479,-17.5083840929479
-170.5,-81.5,-5.45023533515632,-18.3883363395397,-18.3883363395397
-170.5,-80.5,-5.48394547394876,-18.5141297271725,-18.5141297271725
-170.5,-79.5,-4.88241058359189,-17.5010254958378,-17.5010254958378
-170.5,-78.5,-3.73731335641018,-17.3846237719059,-17.3846237719059
-170.5,63.5,5.86763751762254,0.903612851080569,0.903612851080569
-170.5,65.5,5.36330790423921,-0.169890683700706,-0.169890683700706
-170.5,66.5,3.65505661549313,-2.53403427357386,-2.53403427357386
-169.5,-89.5,-22.8325661811445,-39.5115230694413,-39.5115230694413
-169.5,-88.5,-25.1750560477376,-40.313007892768,-40.313007892768
-169.5,-87.5,-23.2004544727637,-36.9581730863545,-36.9581730863545
-169.5,-86.5,-18.7657271956759,-31.5456301649367,-31.5456301649367
-169.5,-85.5,-17.1672459782234,-29.0071941710476,-29.0071941710476
-169.5,-84.5,-3.51647863247033,-14.4280051444125,-14.4280051444125
-169.5,-83.5,-3.83364584658827,-15.3598222651785,-15.3598222651785
-169.5,-82.5,-5.03553830566151,-17.4036012412448,-17.4036012412448
-169.5,-81.5,-5.47565006054938,-18.2554882208185,-18.2554882208185
-169.5,-80.5,-5.4299817122519,-18.3430674659088,-18.3430674659088
-169.5,-79.5,-4.79233852880342,-17.3199136918677,-17.3199136918677
-169.5,-78.5,-3.63547004434679,-17.2463989870357,-17.2463989870357
-169.5,63.5,6.39021781235933,1.50026967653448,1.50026967653448
-169.5,66.5,3.56585031194346,-2.27677987501291,-2.27677987501291
-168.5,-89.5,-22.8242713525359,-39.496071239348,-39.496071239348
-168.5,-88.5,-25.1821335140084,-40.301457438425,-40.301457438425
-168.5,-87.5,-23.0533071543157,-36.7870577220672,-36.7870577220672
-168.5,-86.5,-18.0686479736652,-30.7843346086863,-30.7843346086863
-168.5,-85.5,-17.5165677770972,-29.1608933571726,-29.1608933571726
-168.5,-84.5,-3.08300254093483,-13.9511144743035,-13.9511144743035
-168.5,-83.5,-3.90375539809465,-15.3561833082249,-15.3561833082249
-168.5,-82.5,-5.05553403593866,-17.3102146122072,-17.3102146122072
-168.5,-81.5,-5.41234732845,-18.1245488251959,-18.1245488251959
-168.5,-80.5,-5.27674017729504,-18.1755681981998,-18.1755681981998
-168.5,-79.5,-4.60999460752521,-17.1916073730482,-17.1916073730482
-168.5,-78.5,-3.45410868142332,-17.1352132152234,-17.1352132152234
-168.5,53.5,9.84358589851431,7.82611679289566,7.82611679289566
-167.5,-89.5,-22.8178461639477,-39.4824595592916,-39.4824595592916
-167.5,-88.5,-25.1958683885634,-40.2846343586354,-40.2846343586354
-167.5,-87.5,-23.0136469413959,-36.6049401725509,-36.6049401725509
-167.5,-86.5,-17.5967742429248,-30.0401048343995,-30.0401048343995
-167.5,-85.5,-18.4266385371132,-29.873181070853,-29.873181070853
-167.5,-84.5,-2.78333657008729,-13.6135646213378,-13.6135646213378
-167.5,-83.5,-3.8766214767737,-15.3720015762407,-15.3720015762407
-167.5,-82.5,-4.95852112178026,-17.2372914673827,-17.2372914673827
-167.5,-81.5,-5.24277381088053,-17.9947551505906,-17.9947551505906
-167.5,-80.5,-5.02288448491267,-18.0094113799743,-18.0094113799743
-167.5,-79.5,-4.41474587619305,-17.0817887057683,-17.0817887057683
-167.5,-78.5,-3.55866537008967,-17.0423806528428,-17.0423806528428
-167.5,53.5,10.3458356997397,8.19068138123344,8.19068138123344
-167.5,60.5,7.2525635372049,3.01453552683285,3.01453552683285
-167.5,65.5,6.43379240142448,0.92121667973032,0.92121667973032
-166.5,-89.5,-22.8122090439445,-39.4693843891578,-39.4693843891578
-166.5,-88.5,-25.2620037286409,-40.2521061401947,-40.2521061401947
-166.5,-87.5,-22.9817505901074,-36.4202691597886,-36.4202691597886
-166.5,-86.5,-17.1451896496117,-29.4068139675739,-29.4068139675739
-166.5,-85.5,-16.5404998023595,-27.8675223121885,-27.8675223121885
-166.5,-84.5,-2.84446861062731,-13.670781767355,-13.670781767355
-166.5,-83.5,-3.85669284345848,-15.3821844905415,-15.3821844905415
-166.5,-82.5,-4.78037619479001,-17.1772264891204,-17.1772264891204
-166.5,-81.5,-4.96794782366071,-17.881993088206,-17.881993088206
-166.5,-80.5,-4.65570243341582,-17.8486025155655,-17.8486025155655
-166.5,-79.5,-4.42748620488814,-16.8396806282457,-16.8396806282457
-166.5,-78.5,-3.60007753180606,-16.9137201066262,-16.9137201066262
-166.5,53.5,10.0178240424554,7.80404252749012,7.80404252749012
-166.5,59.5,7.84412385356346,3.80704542473956,3.80704542473956
-166.5,60.5,7.58719284651535,3.30052173761081,3.30052173761081
-166.5,64.5,7.21216795710581,2.25170758308044,2.25170758308044
-166.5,65.5,7.33713561168739,1.67570146485209,1.67570146485209
-166.5,66.5,4.3965759104916,-1.12606754590725,-1.12606754590725
-166.5,68.5,3.43903245825786,-2.26936511243946,-2.26936511243946
-165.5,-89.5,-22.8313846952415,-39.4528403432242,-39.4528403432242
-165.5,-88.5,-25.2997185251543,-40.2203087488189,-40.2203087488189
-165.5,-87.5,-22.9337473294465,-36.2737549583694,-36.2737549583694
-165.5,-86.5,-16.9975189978523,-29.1459204357117,-29.1459204357117
-165.5,-85.5,-14.3239684864879,-25.5916369364447,-25.5916369364447
-165.5,-84.5,-2.7311138874452,-13.6200972256384,-13.6200972256384
-165.5,-83.5,-3.78780769739034,-15.3985990925626,-15.3985990925626
-165.5,-82.5,-4.5930368778961,-17.1129414703431,-17.1129414703431
-165.5,-81.5,-4.63340835092323,-17.7635800672163,-17.7635800672163
-165.5,-80.5,-4.61741732683565,-17.5757209205734,-17.5757209205734
-165.5,-79.5,-4.38428858476026,-16.4801201974707,-16.4801201974707
-165.5,-78.5,-3.58554813915065,-16.4445625727165,-16.4445625727165
-165.5,54.5,9.86318402231139,7.46010745831189,7.46010745831189
-165.5,60.5,7.99751575860594,3.68142196275674,3.68142196275674
-165.5,61.5,8.08218502929168,3.73543849435768,3.73543849435768
-165.5,62.5,7.43568391118731,3.02238221583622,3.02238221583622
-165.5,64.5,7.38383813452508,2.34770035958652,2.34770035958652
-165.5,65.5,7.64178009333222,1.95306116232437,1.95306116232437
-165.5,66.5,4.97001893254263,-0.460423850000198,-0.460423850000198
-165.5,68.5,4.11442199695323,-1.66487859652878,-1.66487859652878
-164.5,-89.5,-22.8406517308605,-39.4398653444435,-39.4398653444435
-164.5,-88.5,-25.3105875303703,-40.190028254129,-40.190028254129
-164.5,-87.5,-22.9327659999286,-36.2144803224797,-36.2144803224797
-164.5,-86.5,-16.3859601968101,-28.4707981576877,-28.4707981576877
-164.5,-85.5,-12.2688268331545,-23.501470262983,-23.501470262983
-164.5,-84.5,-2.71972782369703,-13.6817045564497,-13.6817045564497
-164.5,-83.5,-3.69686950668693,-15.4130634421948,-15.4130634421948
-164.5,-82.5,-4.38099863433412,-17.0452120476801,-17.0452120476801
-164.5,-81.5,-4.39509819703443,-17.5986134526187,-17.5986134526187
-164.5,-80.5,-4.59036750032433,-17.2737554889705,-17.2737554889705
-164.5,-79.5,-4.28279354444572,-16.1461134642363,-16.1461134642363
-164.5,-78.5,-3.51469328009656,-15.9239838810638,-15.9239838810638
-164.5,54.5,10.0082728251283,7.50434446081519,7.50434446081519
-164.5,60.5,8.71686592176557,4.38169612184319,4.38169612184319
-164.5,61.5,9.18238412482398,4.70401671778943,4.70401671778943
-164.5,62.5,8.57688254266977,4.07788592427969,4.07788592427969
-164.5,63.5,7.34884132409601,2.77375700596188,2.77375700596188
-164.5,64.5,7.58841770140986,2.62776055487946,2.62776055487946
-164.5,65.5,7.58283129031105,1.95981446120503,1.95981446120503
-164.5,66.5,5.53158254910793,0.135280175198769,0.135280175198769
-164.5,67.5,4.76684961169958,-0.577163736643316,-0.577163736643316
-164.5,68.5,4.67444490258183,-1.18212426043135,-1.18212426043135
-163.5,-89.5,-22.8371526624342,-39.4304910058422,-39.4304910058422
-163.5,-88.5,-25.2981349853533,-40.1594228470033,-40.1594228470033
-163.5,-87.5,-22.9692426106028,-36.2289029109425,-36.2289029109425
-163.5,-86.5,-15.7667464354209,-27.8282934351691,-27.8282934351691
-163.5,-85.5,-9.43332138646926,-20.6723115251533,-20.6723115251533
-163.5,-84.5,-2.73254234254626,-13.7643787114548,-13.7643787114548
-163.5,-83.5,-3.63061337375215,-15.4129402391613,-15.4129402391613
-163.5,-82.5,-4.26976157895822,-16.9434540866076,-16.9434540866076
-163.5,-81.5,-4.4352072507143,-17.3254124556934,-17.3254124556934
-163.5,-80.5,-4.52953545544297,-16.9568077178406,-16.9568077178406
-163.5,-79.5,-4.26680215650371,-15.9619414488569,-15.9619414488569
-163.5,-78.5,-3.35170539287584,-15.3171421987936,-15.3171421987936
-163.5,54.5,9.63447955910649,7.17103350091193,7.17103350091193
-163.5,55.5,9.40872558280826,6.72391584217681,6.72391584217681
-163.5,59.5,8.11431664869721,4.22093440394096,4.22093440394096
-163.5,60.5,9.6169460040118,5.24442530654628,5.24442530654628
-163.5,61.5,9.39870702057545,4.89774654521217,4.89774654521217
-163.5,62.5,9.21475475961342,4.5771980466055,4.5771980466055
-163.5,63.5,7.5574821913881,3.03074079549738,3.03074079549738
-163.5,64.5,7.66934101150837,2.80011648802188,2.80011648802188
-163.5,65.5,7.2876970421922,1.73976552688283,1.73976552688283
-163.5,66.5,5.64321647701519,0.392189890733493,0.392189890733493
-163.5,67.5,5.4779905362853,-0.141486357328633,-0.141486357328633
-163.5,68.5,4.16970668860844,-1.765586024921,-1.765586024921
-163.5,69.5,2.58908999775137,-3.42669193007444,-3.42669193007444
-162.5,-89.5,-22.8151024763339,-39.4277963490358,-39.4277963490358
-162.5,-88.5,-25.2581145401512,-40.1302764642601,-40.1302764642601
-162.5,-87.5,-22.970107393316,-36.2388814124412,-36.2388814124412
-162.5,-86.5,-15.8631177681897,-27.9411050462929,-27.9411050462929
-162.5,-85.5,-6.26674575369273,-17.559027302651,-17.559027302651
-162.5,-84.5,-2.69638572225647,-13.8468074328399,-13.8468074328399
-162.5,-83.5,-3.51359157413244,-15.4144859370642,-15.4144859370642
-162.5,-82.5,-4.16803063573316,-16.8161428713373,-16.8161428713373
-162.5,-81.5,-4.44633152633905,-17.0291131367907,-17.0291131367907
-162.5,-80.5,-4.44515481604529,-16.6246389591534,-16.6246389591534
-162.5,-79.5,-4.77455372121185,-16.3028574001842,-16.3028574001842
-162.5,-78.5,-3.1817207642964,-14.570831863662,-14.570831863662
-162.5,55.5,9.90013000784176,7.18669374973646,7.18669374973646
-162.5,60.5,9.75054068144943,5.42874675787288,5.42874675787288
-162.5,61.5,9.50669590287975,5.05264890364605,5.05264890364605
-162.5,62.5,9.15788286309689,4.48773085953567,4.48773085953567
-162.5,63.5,7.69080636043634,3.20984931505661,3.20984931505661
-162.5,64.5,7.29738511338032,2.55269557120178,2.55269557120178
-162.5,65.5,7.59786566968542,2.11495445224599,2.11495445224599
-162.5,66.5,5.89642731536712,0.673884061463361,0.673884061463361
-162.5,67.5,6.22551963547511,0.394332707772408,0.394332707772408
-162.5,68.5,3.78074193004785,-2.18591034431194,-2.18591034431194
-162.5,69.5,3.01552266765918,-3.32321889437735,-3.32321889437735
-162.5,70.5,0.803519327246717,-5.16151826689249,-5.16151826689249
-161.5,-89.5,-22.7996339949646,-39.4255064341639,-39.4255064341639
-161.5,-88.5,-25.1881321304611,-40.1073548058447,-40.1073548058447
-161.5,-87.5,-22.904313827479,-36.2193822511605,-36.2193822511605
-161.5,-86.5,-15.804530195679,-27.9388328669992,-27.9388328669992
-161.5,-85.5,-5.76276825517416,-17.1531349538825,-17.1531349538825
-161.5,-84.5,-2.61030135448091,-13.9301824642744,-13.9301824642744
-161.5,-83.5,-3.32848458204951,-15.420836047296,-15.420836047296
-161.5,-82.5,-4.07008010393807,-16.6781247896275,-16.6781247896275
-161.5,-81.5,-4.40419923737645,-16.7229308001888,-16.7229308001888
-161.5,-80.5,-4.30416459161289,-16.2931317213923,-16.2931317213923
-161.5,-79.5,-4.86215068405228,-16.2975731971008,-16.2975731971008
-161.5,-78.5,-2.81279035008379,-13.6303345816343,-13.6303345816343
-161.5,-77.5,-2.98336094631148,-16.7446910927804,-16.7446910927804
-161.5,55.5,10.3551688301444,7.64359616699883,7.64359616699883
-161.5,58.5,8.80037029162049,5.44273647745791,5.44273647745791
-161.5,59.5,9.34912596430097,5.51033360108715,5.51033360108715
-161.5,60.5,9.8638951290931,5.6608346315844,5.6608346315844
-161.5,61.5,9.66250128452666,5.26874996051123,5.26874996051123
-161.5,62.5,9.1011792791076,4.46473779907368,4.46473779907368
-161.5,63.5,7.97782578407122,3.36491195956621,3.36491195956621
-161.5,64.5,7.81317169602428,3.06317560385747,3.06317560385747
-161.5,65.5,8.00602372317974,2.56293625098291,2.56293625098291
-161.5,66.5,6.80249400490097,1.3623267540644,1.3623267540644
-161.5,67.5,5.63498407096735,-0.171195880264466,-0.171195880264466
-161.5,68.5,3.60854535613741,-2.26149682304157,-2.26149682304157
-161.5,69.5,3.25276830792427,-3.16634933613241,-3.16634933613241
-161.5,70.5,1.03498447281974,-5.07585350473599,-5.07585350473599
-160.5,-89.5,-22.8003430801211,-39.4205105898636,-39.4205105898636
-160.5,-88.5,-25.1141139956457,-40.0821880867439,-40.0821880867439
-160.5,-87.5,-22.7850688048372,-36.18269348235,-36.18269348235
-160.5,-86.5,-15.4743412984269,-27.6977786081643,-27.6977786081643
-160.5,-85.5,-5.23893750490887,-16.7541199382262,-16.7541199382262
-160.5,-84.5,-2.4976146134814,-14.0172547680093,-14.0172547680093
-160.5,-83.5,-3.13585858206664,-15.4198053433327,-15.4198053433327
-160.5,-82.5,-4.0227672186281,-16.4957705378,-16.4957705378
-160.5,-81.5,-4.27299741469324,-16.4221960330532,-16.4221960330532
-160.5,-80.5,-4.11836662923119,-15.9620010586189,-15.9620010586189
-160.5,-79.5,-4.3276749998065,-15.7016215113657,-15.7016215113657
-160.5,-78.5,-2.62113209683448,-13.1314449209986,-13.1314449209986
-160.5,-77.5,-2.83892740405032,-15.8598169187051,-15.8598169187051
-160.5,55.5,9.78260219522885,7.12079546665894,7.12079546665894
-160.5,56.5,9.4546530741533,6.58854616352637,6.58854616352637
-160.5,58.5,8.69771236122386,5.41832429342192,5.41832429342192
-160.5,59.5,9.37715480492583,5.52067191849275,5.52067191849275
-160.5,60.5,9.19326890325839,5.12973305736233,5.12973305736233
-160.5,61.5,9.79283009001187,5.46475282189404,5.46475282189404
-160.5,62.5,9.60713387991834,5.0235623100628,5.0235623100628
-160.5,63.5,8.34113012818353,3.66048400438496,3.66048400438496
-160.5,64.5,7.88934416621923,2.94843236735008,2.94843236735008
-160.5,65.5,8.04777934013733,2.63183307735791,2.63183307735791
-160.5,66.5,7.41321176293173,1.83027224455561,1.83027224455561
-160.5,67.5,5.60646796348904,-0.134236620107133,-0.134236620107133
-160.5,68.5,3.04528880332197,-2.5627514578402,-2.5627514578402
-160.5,69.5,3.09131257523383,-3.16749883663974,-3.16749883663974
-160.5,70.5,1.31437565333077,-4.89193083117051,-4.89193083117051
-159.5,-89.5,-22.8029929818186,-39.4181685602026,-39.4181685602026
-159.5,-88.5,-25.0890690132976,-40.0412083750325,-40.0412083750325
-159.5,-87.5,-22.7163045888018,-36.1425278230969,-36.1425278230969
-159.5,-86.5,-16.3005781684603,-28.576574442756,-28.576574442756
-159.5,-85.5,-3.67486473417708,-15.2689223580395,-15.2689223580395
-159.5,-84.5,-2.5186234107108,-14.0631758705979,-14.0631758705979
-159.5,-83.5,-3.33419554308057,-15.3272084149931,-15.3272084149931
-159.5,-82.5,-3.96756079819586,-16.2801069153739,-16.2801069153739
-159.5,-81.5,-4.05532235375472,-16.1306295902664,-16.1306295902664
-159.5,-80.5,-3.82421605448638,-15.6507937665497,-15.6507937665497
-159.5,-79.5,-3.74130027275865,-15.0783184077857,-15.0783184077857
-159.5,-78.5,-2.59267827745394,-12.8576847733398,-12.8576847733398
-159.5,-77.5,-2.6337754830718,-14.5352058379645,-14.5352058379645
