"longitude","latitude","seasonal_high_temp","hot_dormancy_1","hot_dormancy_2","hot_dormancy_3"
-174.5,65.5,5.12817847420062,0.564034145156091,-0.297767417239291,-0.690382694293346
-174.5,66.5,3.31089323630024,-1.69882659730199,-2.55608055155192,-2.97877277020406
-174.5,67.5,1.76316754211273,-3.2604050579992,-4.12365609759485,-4.553608919238
-173.5,-89.5,-22.8792171874483,-44.1157153101904,-44.99154103407,-45.1856968246873
-173.5,-88.5,-25.1786523011114,-44.527713872069,-45.331989770223,-45.500044581412
-173.5,-87.5,-23.8397428566058,-41.4823005043738,-42.259675770202,-42.3933390973868
-173.5,-86.5,-21.4599966156696,-37.8303578018175,-38.549096145008,-38.6851885633403
-173.5,-85.5,-19.9419611632292,-35.3284071711944,-36.0109977987944,-36.145544369164
-173.5,-84.5,-5.50762968595539,-20.3165167181378,-20.9696897515928,-21.1039303229022
-173.5,-83.5,-2.75742758427347,-19.0738811926712,-19.8289578138681,-19.9552065564177
-173.5,-82.5,-4.15818975243185,-21.536611318752,-22.2853834973018,-22.4084898369046
-173.5,-81.5,-4.96035235699798,-22.4696998078757,-23.2071560787783,-23.3399170500298
-173.5,-80.5,-5.19795785767159,-22.6665440231663,-23.3254939319754,-23.4661152653236
-173.5,-79.5,-4.77080598878009,-21.6206434173325,-22.2403563710432,-22.398774356725
-173.5,-78.5,-3.58315563253127,-21.1900701997612,-21.8243802606283,-21.9810907825141
-173.5,64.5,5.28504424454378,1.28883728219714,0.540594486608392,0.206983348221651
-173.5,65.5,5.37793259705816,0.800870705202415,-0.0534248305928139,-0.449560517833258
-173.5,66.5,3.34703889422651,-1.74993882766719,-2.6118155929393,-3.06732166966512
-173.5,67.5,1.47482842185668,-3.4514016151404,-4.30260121652723,-4.73364789333645
-172.5,-89.5,-22.8627765601767,-44.0970969561665,-44.9725902489227,-45.1663525115876
-172.5,-88.5,-25.1634132962142,-44.5208036253645,-45.3261430399416,-45.4937281039295
-172.5,-87.5,-23.6905060851148,-41.3394396593424,-42.1188425189074,-42.2541414457857
-172.5,-86.5,-21.0033029802144,-37.3988148621247,-38.1126144710541,-38.2530907754782
-172.5,-85.5,-21.5975367285311,-37.0509593920274,-37.7390486179762,-37.8770829724414
-172.5,-84.5,-4.47286723373192,-19.3605794967318,-20.0280752755169,-20.1565060228066
-172.5,-83.5,-3.05053557652448,-18.9650121948549,-19.709090005368,-19.8334799932671
-172.5,-82.5,-4.49813019548144,-21.362682703252,-22.1057348930724,-22.2262485631257
-172.5,-81.5,-5.20147415762767,-22.3094024669137,-23.0221112916758,-23.1413556929651
-172.5,-80.5,-5.37303042385195,-22.479452331495,-23.1263297883707,-23.2635014322017
-172.5,-79.5,-4.84634761895452,-21.3568216437986,-21.955312458907,-22.1075091839581
-172.5,-78.5,-3.69738957118243,-21.0362985419703,-21.6555734275441,-21.8207108544482
-172.5,-13.5,29.9783518055365,29.7161180524083,29.6434181584045,29.6097123307181
-172.5,60.5,6.80523304548115,3.64677387432425,3.00245217599329,2.73312238355478
-172.5,64.5,5.64284764214286,1.71461211496166,0.907153111140063,0.60034308881898
-172.5,65.5,5.47908703349531,0.94302896429579,0.129538600776522,-0.248333892612053
-172.5,66.5,3.5794679108741,-1.60589826233069,-2.51602403886971,-2.97018215929468
-171.5,-89.5,-22.8521562308605,-44.0773869529366,-44.9521931071343,-45.1455669017775
-171.5,-88.5,-25.1627383887768,-44.5096521324496,-45.3142432778009,-45.4811329161774
-171.5,-87.5,-23.5240433280223,-41.1828346975051,-41.9620485264195,-42.0984650129504
-171.5,-86.5,-20.2677940241992,-36.7077560862889,-37.4179622451835,-37.5640039400652
-171.5,-85.5,-22.6127460062504,-38.1667847645215,-38.8592953694807,-39.0036095677387
-171.5,-84.5,-3.68034226974206,-18.4011812423199,-19.0598575903707,-19.1812698185799
-171.5,-83.5,-3.36804978517549,-18.8674084263576,-19.5590553128248,-19.6768263115864
-171.5,-82.5,-4.72980154571789,-21.1860676463816,-21.9190979390373,-22.0411238169695
-171.5,-81.5,-5.35342894501186,-22.1525409594323,-22.8517278519715,-22.965370908219
-171.5,-80.5,-5.46422192853476,-22.2978203132951,-22.9372194345894,-23.0680407929806
-171.5,-79.5,-4.90183389463595,-21.1348458473305,-21.7570277532376,-21.8836817849919
-171.5,-78.5,-3.75315538357411,-20.8941673074348,-21.5035566076459,-21.6686713449305
-171.5,-13.5,29.8804537441493,29.5530807965568,29.5058469669836,29.4783574130358
-171.5,63.5,5.4227656688009,1.60578986816108,0.792790255913572,0.511716523640124
-171.5,65.5,5.14397492824854,0.67515247354382,-0.0443539420098421,-0.403528564496107
-171.5,66.5,3.62971472274512,-1.44537831625299,-2.28044283535696,-2.71678166464595
-170.5,-89.5,-22.8414586191997,-44.0602836689069,-44.9345532430997,-45.1275345677894
-170.5,-88.5,-25.169767445858,-44.4956510322314,-45.2984595341722,-45.4645314390285
-170.5,-87.5,-23.3555566005808,-40.9798232510105,-41.755298722352,-41.8932026988582
-170.5,-86.5,-19.5067204869219,-35.9125318025699,-36.6183496884421,-36.7647334590909
-170.5,-85.5,-19.4788767162178,-34.9495683016086,-35.6297909003754,-35.7765680313497
-170.5,-84.5,-3.85081813574902,-18.2114655969834,-18.8341083184773,-18.9541598401609
-170.5,-83.5,-3.64413256602628,-18.7767885359851,-19.4228228804921,-19.5423392991822
-170.5,-82.5,-4.92390944500055,-21.0163402496414,-21.7379753216282,-21.8590432520424
-170.5,-81.5,-5.45023533515632,-21.991419906295,-22.6669931015026,-22.7861001226975
-170.5,-80.5,-5.48394547394876,-22.1213581730821,-22.7571546845612,-22.8825372997201
-170.5,-79.5,-4.88241058359189,-20.9598140865794,-21.5761684905833,-21.6953253965293
-170.5,-78.5,-3.73731335641018,-20.7687409097253,-21.3769953322851,-21.5394458110176
-170.5,63.5,5.86763751762254,2.09565707634796,1.2363403737545,0.947762291121762
-170.5,65.5,5.36330790423921,1.09093920513988,0.29313283944059,-0.0450416641804029
-170.5,66.5,3.65505661549313,-1.13063131315368,-2.02668164306808,-2.40079406683671
-169.5,-89.5,-22.8325661811445,-44.0435917231653,-44.9172598150076,-45.1098495793958
-169.5,-88.5,-25.1750560477376,-44.4812236695563,-45.2823230984138,-45.4476088752522
-169.5,-87.5,-23.2004544727637,-40.7928555481813,-41.5647202292133,-41.703953954035
-169.5,-86.5,-18.7657271956759,-35.1347997533219,-35.8404812886827,-35.9872178100613
-169.5,-85.5,-17.1672459782234,-32.3861098091977,-33.0428633353266,-33.1849203887814
-169.5,-84.5,-3.51647863247033,-17.6380027758877,-18.2234473186925,-18.3483651820381
-169.5,-83.5,-3.83364584658827,-18.7131301834212,-19.3230317212896,-19.4444466495639
-169.5,-82.5,-5.03553830566151,-20.859821999165,-21.5761205993347,-21.6967054631609
-169.5,-81.5,-5.47565006054938,-21.8362375211503,-22.5057655405147,-22.6209983371768
-169.5,-80.5,-5.4299817122519,-21.9559246248179,-22.5924788453039,-22.7137155614927
-169.5,-79.5,-4.79233852880342,-20.8165581732732,-21.4229061208209,-21.554216818393
-169.5,-78.5,-3.63547004434679,-20.66091076651,-21.2842591584862,-21.4514672992012
-169.5,63.5,6.39021781235933,2.68211598981704,1.84853578741652,1.55527106337831
-169.5,66.5,3.56585031194346,-1.02219167388008,-1.89457830052291,-2.25276015589759
-168.5,-89.5,-22.8242713525359,-44.0252883988477,-44.8981503864624,-45.0902885777491
-168.5,-88.5,-25.1821335140084,-44.4638185647631,-45.2619086489839,-45.4271656174665
-168.5,-87.5,-23.0533071543157,-40.6132634805588,-41.3815469158605,-41.5219327695611
-168.5,-86.5,-18.0686479736652,-34.3540219810682,-35.058298318417,-35.2021510188093
-168.5,-85.5,-17.5165677770972,-32.5032852813148,-33.1337473063537,-33.2738890316654
-168.5,-84.5,-3.08300254093483,-17.156801867202,-17.7232145632823,-17.8518692255374
-168.5,-83.5,-3.90375539809465,-18.6933662913348,-19.2876323992991,-19.4055441056553
-168.5,-82.5,-5.05553403593866,-20.730857847781,-21.4524439922249,-21.5614906563536
-168.5,-81.5,-5.41234732845,-21.6962156590606,-22.3618682071247,-22.4807417036084
-168.5,-80.5,-5.27674017729504,-21.8139638321119,-22.4526908434463,-22.5753949408129
-168.5,-79.5,-4.60999460752521,-20.7638057617084,-21.3601471465806,-21.5005958245924
-168.5,-78.5,-3.45410868142332,-20.6024774035223,-21.2465326296432,-21.4115557742416
-168.5,53.5,9.84358589851431,8.13709891094016,7.8510440590481,7.72892174550465
-167.5,-89.5,-22.8178461639477,-44.0088919711078,-44.8810583709079,-45.0728059177006
-167.5,-88.5,-25.1958683885634,-44.4392564479782,-45.232863769801,-45.3980603872171
-167.5,-87.5,-23.0136469413959,-40.3959070917267,-41.1541765214626,-41.2956969436954
-167.5,-86.5,-17.5967742429248,-33.5625594218636,-34.2512850364694,-34.3761193510719
-167.5,-85.5,-18.4266385371132,-33.1806497423662,-33.7835630201593,-33.9216566791492
-167.5,-84.5,-2.78333657008729,-16.8132450058572,-17.3666871074055,-17.4889891737241
-167.5,-83.5,-3.8766214767737,-18.7056217502144,-19.3058872761105,-19.4219139950794
-167.5,-82.5,-4.95852112178026,-20.6441182356594,-21.3791505118414,-21.4855454807303
-167.5,-81.5,-5.24277381088053,-21.5738469714275,-22.250907104049,-22.3706163188095
-167.5,-80.5,-5.02288448491267,-21.692371179204,-22.3302268417818,-22.4642900332991
-167.5,-79.5,-4.41474587619305,-20.7341321991617,-21.3299221318393,-21.4702061490905
-167.5,-78.5,-3.55866537008967,-20.4990369549045,-21.1369958432937,-21.2969657565688
-167.5,53.5,10.3458356997397,8.51516373263938,8.23514933021562,8.11431500666021
-167.5,60.5,7.2525635372049,4.00318431499181,3.38627830539624,3.12083299366795
-167.5,65.5,6.43379240142448,2.11644072883895,1.44847963134149,1.11073018342611
-166.5,-89.5,-22.8122090439445,-43.9929791384864,-44.8644446507465,-45.0558004662631
-166.5,-88.5,-25.2620037286409,-44.3880025726634,-45.168800875958,-45.3338372166955
-166.5,-87.5,-22.9817505901074,-40.1736949109702,-40.9215058494116,-41.0641058684859
-166.5,-86.5,-17.1451896496117,-32.8966245915402,-33.5735235353569,-33.6878120166025
-166.5,-85.5,-16.5404998023595,-31.1531058612534,-31.7371128426332,-31.8818046565667
-166.5,-84.5,-2.84446861062731,-16.867584202768,-17.4059316403836,-17.5313312691544
-166.5,-83.5,-3.85669284345848,-18.7094053057764,-19.3107071021971,-19.4310849800336
-166.5,-82.5,-4.78037619479001,-20.6023174922559,-21.3440752591976,-21.4531038527983
-166.5,-81.5,-4.96794782366071,-21.4853619932258,-22.1901696973661,-22.3080604582625
-166.5,-80.5,-4.65570243341582,-21.5989527253776,-22.2481206555575,-22.3836846743649
-166.5,-79.5,-4.42748620488814,-20.4889002654917,-21.0516575464713,-21.1995712171792
-166.5,-78.5,-3.60007753180606,-20.3732595629651,-21.0002547684328,-21.1553516315917
-166.5,53.5,10.0178240424554,8.13472743000471,7.88702396001844,7.77965302765369
-166.5,59.5,7.84412385356346,4.81927775410669,4.18198147245056,3.91625026643214
-166.5,60.5,7.58719284651535,4.32315374192383,3.69441995058893,3.41946122161157
-166.5,64.5,7.21216795710581,3.3922934420939,2.6333457448298,2.35381945729854
-166.5,65.5,7.33713561168739,2.90464701435883,2.19170845684769,1.76807515197942
-166.5,66.5,4.3965759104916,0.150268541196627,-0.65599263967066,-0.991902730978873
-166.5,68.5,3.43903245825786,-1.07806046842422,-1.82004969837991,-2.29962515970692
-165.5,-89.5,-22.8313846952415,-43.9674272253045,-44.8363788644415,-45.0273824248167
-165.5,-88.5,-25.2997185251543,-44.337002955977,-45.1144618124479,-45.27868169254
-165.5,-87.5,-22.9337473294465,-40.0023312485116,-40.7421764072686,-40.885642612901
-165.5,-86.5,-16.9975189978523,-32.6141655656037,-33.2796519927725,-33.3892141485143
-165.5,-85.5,-14.3239684864879,-28.8655437596941,-29.4372115787235,-29.5807495493974
-165.5,-84.5,-2.7311138874452,-16.8210586661435,-17.3637030163145,-17.4864743966004
-165.5,-83.5,-3.78780769739034,-18.7315101945285,-19.3351987315086,-19.4586113393371
-165.5,-82.5,-4.5930368778961,-20.5569190294767,-21.3051174350691,-21.4134756671886
-165.5,-81.5,-4.63340835092323,-21.414502589805,-22.1362171554629,-22.2560561509359
-165.5,-80.5,-4.61741732683565,-21.2915625289133,-21.9326070753384,-22.0697635225712
-165.5,-79.5,-4.38428858476026,-20.0792224906689,-20.6142485540092,-20.7729112609721
-165.5,-78.5,-3.58554813915065,-19.8946797399503,-20.4664286386985,-20.6206819343462
-165.5,54.5,9.86318402231139,7.94271238866661,7.63294662588665,7.50064017490617
-165.5,60.5,7.99751575860594,4.70233144016041,4.08331395837725,3.80589211087267
-165.5,61.5,8.08218502929168,4.7441449070438,4.09579977176183,3.78910567911984
-165.5,62.5,7.43568391118731,4.04526839502865,3.40768561208127,3.08241192061658
-165.5,64.5,7.38383813452508,3.46038699274665,2.83410422719892,2.45679393303359
-165.5,65.5,7.64178009333222,3.19285686614064,2.43094985682175,1.96166681407058
-165.5,66.5,4.97001893254263,0.678979361212099,-0.0224607169628143,-0.407799358429786
-165.5,68.5,4.11442199695323,-0.437509314689253,-1.33656189383521,-1.73310360562902
-164.5,-89.5,-22.8406517308605,-43.948392070617,-44.8157054810693,-45.006337892205
-164.5,-88.5,-25.3105875303703,-44.2940623127601,-45.0713795469276,-45.2331455671433
-164.5,-87.5,-22.9327659999286,-39.9262109330142,-40.661571893917,-40.8055710419114
-164.5,-86.5,-16.3859601968101,-31.9255726260024,-32.5799039485262,-32.6935813004062
-164.5,-85.5,-12.2688268331545,-26.7678722094974,-27.3297963907567,-27.4727763763138
-164.5,-84.5,-2.71972782369703,-16.8890991914688,-17.4356804899462,-17.5567785001651
-164.5,-83.5,-3.69686950668693,-18.7562539002091,-19.3698744257114,-19.4876152874007
-164.5,-82.5,-4.38099863433412,-20.5084319447427,-21.2628607780603,-21.3711938277738
-164.5,-81.5,-4.39509819703443,-21.2702646536917,-21.9928184633728,-22.1131333055563
-164.5,-80.5,-4.59036750032433,-20.9472023344212,-21.5719630680327,-21.7052987712119
-164.5,-79.5,-4.28279354444572,-19.7037567208667,-20.2296048968309,-20.3915677575818
-164.5,-78.5,-3.51469328009656,-19.3452617644259,-19.8836180203472,-20.0392910405803
-164.5,54.5,10.0082728251283,8.02653757426748,7.70074257631223,7.55497821606696
-164.5,60.5,8.71686592176557,5.42336691209635,4.78067976083945,4.46090707329235
-164.5,61.5,9.18238412482398,5.6701996586733,5.08387366398459,4.68684706927115
-164.5,62.5,8.57688254266977,5.04913882467987,4.50302932220733,4.10607211444793
-164.5,63.5,7.34884132409601,3.81509762049786,3.22458774246732,2.91698091629208
-164.5,64.5,7.58841770140986,3.74559314677814,3.0773035360009,2.68875344949109
-164.5,65.5,7.58283129031105,3.19963992921458,2.43276733057676,1.95863954168784
-164.5,66.5,5.53158254910793,1.30817154389141,0.546012726142293,0.157264468703596
-164.5,67.5,4.76684961169958,0.546046710101428,-0.267390927074702,-0.641793211906397
-164.5,68.5,4.67444490258183,-0.0486135318091041,-0.881798997155524,-1.31579288837337
-163.5,-89.5,-22.8371526624342,-43.9365322357487,-44.8032733055685,-44.9935103125693
-163.5,-88.5,-25.2981349853533,-44.2561057453903,-45.0336682581476,-45.1938618086545
-163.5,-87.5,-22.9692426106028,-39.9320286689399,-40.665660509979,-40.8088049993153
-163.5,-86.5,-15.7667464354209,-31.2761850612504,-31.9224746139644,-32.036644881313
-163.5,-85.5,-9.43332138646926,-23.9380571000496,-24.494891175698,-24.6355139112574
-163.5,-84.5,-2.73254234254626,-16.9775568401428,-17.5181234516699,-17.646093390495
-163.5,-83.5,-3.63061337375215,-18.7582252559499,-19.3764970924544,-19.4929953209615
-163.5,-82.5,-4.26976157895822,-20.3948013621072,-21.1403075253376,-21.2554393316965
-163.5,-81.5,-4.4352072507143,-20.9299456147591,-21.6306449978594,-21.7498057071133
-163.5,-80.5,-4.52953545544297,-20.5968031995632,-21.1931567574638,-21.3261123593344
-163.5,-79.5,-4.26680215650371,-19.4953227561018,-20.0139521122299,-20.1789953497734
-163.5,-78.5,-3.35170539287584,-18.684953364588,-19.2296842415773,-19.3746563391384
-163.5,54.5,9.63447955910649,7.66534324130043,7.33927554630098,7.21899248537969
-163.5,55.5,9.40872558280826,7.3042586646587,6.91863113549494,6.76197520294005
-163.5,59.5,8.11431664869721,5.13041187590593,4.51581631883105,4.25425589216271
-163.5,60.5,9.6169460040118,6.20046589230852,5.61288278965934,5.20576556412769
-163.5,61.5,9.39870702057545,5.90503389931151,5.30570948450845,4.8721123574272
-163.5,62.5,9.21475475961342,5.58894136416047,4.98086991124995,4.5625955200355
-163.5,63.5,7.5574821913881,4.07501212612336,3.5269712131102,3.16494944197487
-163.5,64.5,7.66934101150837,3.91517980996664,3.22228430041654,2.82094461772413
-163.5,65.5,7.2876970421922,2.9925674437767,2.16194148206866,1.71875162247796
-163.5,66.5,5.64321647701519,1.53777235046141,0.80200354722175,0.401760373512904
-163.5,67.5,5.4779905362853,0.995730510175538,0.202580303166594,-0.243711273609993
-163.5,68.5,4.16970668860844,-0.579053046671968,-1.45265098780926,-1.89608891419179
-163.5,69.5,2.58908999775137,-2.10722997300327,-3.00662486971199,-3.51751203334131
-162.5,-89.5,-22.8151024763339,-43.9368636477561,-44.8046658324263,-44.9944729329338
-162.5,-88.5,-25.2581145401512,-44.2263102566364,-45.0044536431818,-45.1643368047378
-162.5,-87.5,-22.970107393316,-39.9404810076991,-40.6737057704295,-40.8163324053967
-162.5,-86.5,-15.8631177681897,-31.388663951743,-32.0316284781601,-32.1482667657826
-162.5,-85.5,-6.26674575369273,-20.8317424771739,-21.3888270395275,-21.5279294244586
-162.5,-84.5,-2.69638572225647,-17.0764568397636,-17.6219828451465,-17.7494234082572
-162.5,-83.5,-3.51359157413244,-18.7739611202914,-19.3961331601014,-19.5104327344435
-162.5,-82.5,-4.16803063573316,-20.2472682554959,-20.9873323120256,-21.1034146372442
-162.5,-81.5,-4.44633152633905,-20.5623112035896,-21.2410733388744,-21.3540828861273
-162.5,-80.5,-4.44515481604529,-20.2209967960398,-20.794584126245,-20.9285477977466
-162.5,-79.5,-4.77455372121185,-19.8115750817823,-20.3232457959161,-20.4855295184664
-162.5,-78.5,-3.1817207642964,-17.8661937419148,-18.404524727352,-18.5520222860021
-162.5,55.5,9.90013000784176,7.80336506442203,7.43536842421496,7.23848237986771
-162.5,60.5,9.75054068144943,6.35011669780527,5.73745783584725,5.33073642780738
-162.5,61.5,9.50669590287975,6.0268700234592,5.41224085203163,4.98083310425595
