"longitude","latitude","seasonal_low_temp","cold_dormancy_1","cold_dormancy_2","cold_dormancy_3"
-57.5,-12.5,18.1605683573921,19.6975830797083,19.7495260207781,19.799247252267
-57.5,-11.5,18.1808832193193,19.7599983111024,19.8195453767616,19.8549664602615
-57.5,-10.5,18.1716140272628,19.6457404935999,19.711979472501,19.7529670558091
-57.5,-9.5,18.5118624282735,19.8796880761649,19.9528789302375,19.9888154902404
-57.5,-8.5,19.1263745182327,20.4266493001154,20.4888496105015,20.5297474529528
-57.5,-7.5,19.4826977754278,20.7597355274982,20.8299220652747,20.8641036644538
-57.5,-6.5,19.5822085731796,20.6426953781592,20.6999817284908,20.7387101655432
-57.5,-5.5,19.7642969916442,20.6125870524324,20.6589008772267,20.6890103988616
-57.5,-4.5,19.3267880401441,20.1780150738013,20.2154108082273,20.2507199594358
-57.5,-3.5,18.9434722023351,19.8232340275557,19.8607825177589,19.8875022493772
-57.5,-2.5,18.1639161954501,19.0734594597607,19.1168958883051,19.1375158790122
-57.5,-1.5,18.441262823024,19.1126922718738,19.1444140399322,19.1675568227235
-57.5,-0.5,18.335444925661,18.8711209547855,18.9024573489026,18.9235379655313
-57.5,0.5,18.5566002465715,19.0742566093443,19.0989793400711,19.1216096771907
-57.5,1.5,18.4827436623199,18.9835851685885,19.0116423941278,19.0346306670696
-57.5,2.5,18.5284723430536,19.0135870083634,19.0433377553234,19.0676737919123
-57.5,3.5,18.3969409038502,18.8947850605985,18.9453484794373,18.9700710135692
-57.5,4.5,18.4633405077292,19.0355798549844,19.0925782172385,19.1147854105874
-57.5,5.5,18.7259147330362,19.4227089326171,19.4701476629213,19.5011929684313
-57.5,6.5,17.1313063974027,18.4789474865067,18.5528813381147,18.5693498075631
-57.5,47.5,-10.6562995844121,-2.6831672233937,-2.64755698911314,-2.62201074805561
-57.5,48.5,-13.7338499766908,-2.06680509423489,-1.98609763839484,-1.95345244204343
-57.5,49.5,-13.9567999018622,-2.78677713359573,-2.71926890808113,-2.68589725309409
-57.5,50.5,-13.1091586514775,-4.06309502030134,-4.0079498573539,-3.96724573199694
-57.5,51.5,-15.7481274190758,-4.69065633960556,-4.62841870549903,-4.58239156219487
-57.5,52.5,-19.3812679549413,-5.05809141453264,-4.96972158486996,-4.93334456731129
-57.5,53.5,-19.9508563173669,-5.63058001231698,-5.53190157965238,-5.48532345446245
-57.5,54.5,-18.2645124912262,-7.26097324553625,-7.2282910815524,-7.18015716404521
-57.5,74.5,-28.2831858353955,-19.2391690485014,-19.1033957762228,-19.0533438143861
-57.5,75.5,-35.0095266678504,-23.6507801110634,-23.4964666214291,-23.4371084853297
-57.5,76.5,-41.4055772518473,-29.2709014726891,-28.9958527646089,-28.9309340905713
-57.5,77.5,-44.7720946620884,-32.4795069578621,-32.2091352022432,-32.1342758503381
-57.5,78.5,-45.0366057716842,-32.1156047551421,-31.8386940990461,-31.7646354475164
-57.5,79.5,-44.3379426175995,-30.5356260409617,-30.2206248980384,-30.1365390047472
-57.5,80.5,-43.8884159655443,-29.3458488343242,-28.9806329926267,-28.8967135382976
-57.5,81.5,-42.9822316169739,-28.3917931473614,-27.9983881333729,-27.9061017834305
-57.5,82.5,-35.9524012255882,-24.984321945711,-24.7251905754268,-24.6394098845232
-56.5,-89.5,-60.5394879472043,-58.1052162485463,-57.3422533422033,-56.9594730208822
-56.5,-88.5,-58.6131806015968,-56.245083481579,-55.5077413685265,-55.1556404074321
-56.5,-87.5,-55.4384036239902,-53.142766954191,-52.5041410917682,-52.1063798556776
-56.5,-86.5,-50.9913141563913,-48.7418194480706,-48.0996738038539,-47.7520623395935
-56.5,-85.5,-47.0447829367327,-44.8414584791706,-44.1747349349338,-43.8294150733358
-56.5,-84.5,-42.6578627217029,-40.4543676650152,-39.7860578155639,-39.4597879516227
-56.5,-83.5,-39.8397984462125,-37.5835346708416,-36.9673127464623,-36.6365064745912
-56.5,-82.5,-34.7161893759588,-32.4438646900254,-31.8246961731185,-31.5532412714052
-56.5,-81.5,-32.9760126469391,-30.7000374121613,-30.1288926040343,-29.8577852248512
-56.5,-80.5,-32.0896664110927,-29.8492099532446,-29.2379371442256,-28.9344704790244
-56.5,-79.5,-31.4213213043021,-28.9855654101553,-28.5865467576535,-28.2624266662058
-56.5,-78.5,-30.8202806039225,-28.609725939331,-28.2212838865462,-27.9204043022692
-56.5,-77.5,-30.7853211493054,-28.5871671939438,-28.1784915295063,-27.8973319557823
-56.5,-76.5,-32.7680976609566,-30.1547824082719,-29.7053756557168,-29.4137744596494
-56.5,-63.5,-15.1958367610616,-14.0336780303291,-13.6865557833594,-13.5940095386083
-56.5,-36.5,3.81787433692121,5.64049464087565,5.8752365243222,6.04766197023647
-56.5,-34.5,7.79350903324251,9.99102234975657,10.3614583964251,10.5425726539031
-56.5,-33.5,9.33398013745568,11.4822720974297,11.8463041553207,12.0204492542989
-56.5,-32.5,9.51160022084202,11.4444445861237,11.7699444486981,11.9181531485961
-56.5,-31.5,10.1612607933049,12.1410189591171,12.4650433693005,12.5870971410281
-56.5,-30.5,10.6846702447161,12.589385117513,12.9069241700935,13.0254950111111
-56.5,-29.5,11.6024443409273,13.3850324001784,13.7014494903031,13.8162997136513
-56.5,-28.5,12.78248595606,14.3555168958609,14.6432942560954,14.7728876131365
-56.5,-27.5,12.8420681509855,14.1844906376763,14.4746502212781,14.5952201369643
-56.5,-26.5,14.7048835819853,15.9882301574984,16.2587183925013,16.3912891361634
-56.5,-25.5,15.6475438997149,16.7586865693331,17.0036215091846,17.1525302782923
-56.5,-24.5,16.3727392211823,17.3533268679272,17.5334845667794,17.698495853781
-56.5,-23.5,16.456385469889,17.2930555380881,17.4991988954902,17.6066016073206
-56.5,-22.5,16.6524809495363,17.3738703308627,17.5669185565645,17.6652463434647
-56.5,-21.5,16.7406839633627,17.4008863342571,17.5791185802818,17.6510504142533
-56.5,-20.5,17.5112455523104,18.2145030625638,18.3617984271627,18.4244622290454
-56.5,-19.5,18.3987653089645,19.1862886830913,19.307524503245,19.3709093679874
-56.5,-18.5,18.7324089994864,19.5796123460002,19.662676157156,19.7131509430905
-56.5,-17.5,19.4102443698261,20.2583676633026,20.3375160888128,20.3741603176442
-56.5,-16.5,19.9626543820437,20.8283180210304,20.893301729583,20.9234353233385
-56.5,-15.5,20.0041000845709,20.8616773459917,20.9290844185126,20.9520586447401
-56.5,-14.5,19.6413121344788,20.5636942090124,20.632753008777,20.6647991264907
-56.5,-13.5,18.8485545501113,20.2082760867982,20.2807159209134,20.3238066392773
-56.5,-12.5,18.2807297208479,19.8615122678882,19.9184061940759,19.9645905352141
-56.5,-11.5,18.0901981514479,19.6827559315633,19.7515990891167,19.7865436202777
-56.5,-10.5,18.0710842075359,19.5367398827528,19.5943063298861,19.6325345144176
-56.5,-9.5,18.5528023185475,19.8779725642305,19.9333059200244,19.9844743042303
-56.5,-8.5,18.2559712782369,19.5040474283628,19.5560273027533,19.6046310614142
-56.5,-7.5,18.8173660051643,20.0241656886781,20.1001879604039,20.1303290250378
-56.5,-6.5,19.5777854394567,20.6544988322887,20.7149405899741,20.7447129895778
-56.5,-5.5,19.7379089939757,20.6328608943648,20.6745980870494,20.7076386617801
-56.5,-4.5,19.5850741750428,20.4203346521522,20.452847778338,20.4874992513839
-56.5,-3.5,19.1389399815351,19.9351729851164,19.9735235223813,19.996788956115
-56.5,-2.5,18.5080857770917,19.2753643798642,19.3229452981835,19.349928675642
-56.5,-1.5,18.725468965061,19.2883044180611,19.3277206313067,19.3519466165985
-56.5,-0.5,18.4716854775184,18.9272447062046,18.9539035300845,18.9762808440754
-56.5,0.5,18.6370228933577,19.0676130539191,19.0962252947896,19.1222677338319
-56.5,1.5,18.4192456958353,18.828703448566,18.856052303396,18.8802365991382
-56.5,2.5,17.9691278854651,18.3911236128514,18.423334192011,18.4482580763953
-56.5,3.5,17.6705609585558,18.1422867567725,18.1920820411537,18.2150215945964
-56.5,4.5,18.1807144721172,18.7127622368517,18.7714044468439,18.7953814680085
-56.5,5.5,18.7335449642901,19.3573047465572,19.4224452761756,19.4548526287831
-56.5,47.5,-10.5316452890635,-2.466881101932,-2.43883184825735,-2.40953313941426
-56.5,48.5,-13.3686358372016,-1.85412712829126,-1.77542001602216,-1.73939074427299
-56.5,49.5,-13.5841632981652,-2.40448514721911,-2.33723151726382,-2.30890847390963
-56.5,50.5,-13.775469668316,-3.44272870642646,-3.37288381167724,-3.34016093513795
-56.5,51.5,-15.4479125286852,-4.23410587501125,-4.17665690193401,-4.13468270466833
-56.5,52.5,-18.3288793695824,-4.80463201351799,-4.72405707811759,-4.68463963112195
-56.5,53.5,-17.7334240321602,-5.88545581104827,-5.80934064460366,-5.77273407429407
-56.5,73.5,-25.9315860301256,-17.1172339734887,-17.0130819342888,-16.9717682016424
-56.5,74.5,-30.2818172876324,-19.8673472652833,-19.71907355754,-19.6712272720302
-56.5,75.5,-37.5050080948642,-25.1984316407908,-24.988132731673,-24.9131908691709
-56.5,76.5,-42.366145027349,-30.0933717541642,-29.8048689639234,-29.7382974666348
-56.5,77.5,-45.5341784964715,-33.0591161626554,-32.8031542986432,-32.7166700915934
-56.5,78.5,-45.696946368127,-32.6549517099637,-32.3531281585689,-32.2816414108965
-56.5,79.5,-44.8323995398091,-30.950548333515,-30.6390040987684,-30.5529888613513
-56.5,80.5,-44.605188570757,-30.0135449160983,-29.6626057604616,-29.5736250706336
-56.5,81.5,-43.0922612513815,-28.5146317511371,-28.1271923080049,-28.0394703526111
-56.5,82.5,-36.1518994740077,-25.015591578299,-24.7736075809225,-24.6886314595868
-55.5,-89.5,-60.5524458449866,-58.1167685498084,-57.352229528486,-56.9695013999548
-55.5,-88.5,-58.6298909623708,-56.2579978069291,-55.5169277213869,-55.1650481559447
-55.5,-87.5,-55.4001139243,-53.1029577053817,-52.4614350838321,-52.0626014575675
-55.5,-86.5,-50.883362585825,-48.6521316255044,-47.9965738381658,-47.6530221544783
-55.5,-85.5,-47.1416932974011,-44.955169969289,-44.2932824016504,-43.9505440321434
-55.5,-84.5,-43.1075940637716,-40.9225203000807,-40.2597274832605,-39.9310845823382
-55.5,-83.5,-41.4216520986387,-39.1848371362402,-38.5731998923879,-38.2501015390014
-55.5,-82.5,-35.2152520847108,-32.9588304693469,-32.3393490663445,-32.071817806659
-55.5,-81.5,-32.9906379586884,-30.7216843742593,-30.1532202366063,-29.8811551261516
-55.5,-80.5,-32.1028165991223,-29.9063018253476,-29.3028177640416,-28.9827542406856
-55.5,-79.5,-31.0884647064975,-29.019512649732,-28.5869414876688,-28.2412596853805
-55.5,-78.5,-30.8188469655812,-28.6197444443553,-28.228750736089,-27.9353077329496
-55.5,-77.5,-30.9072489320776,-28.5714082097812,-28.1165255279598,-27.9091209194321
-55.5,-76.5,-34.1470484958829,-31.4099502881723,-30.9463460842495,-30.6230675291625
-55.5,-63.5,-16.226453219567,-14.9106316004791,-14.5943417135258,-14.4899063605596
-55.5,-61.5,-13.4629607516208,-12.3411425437911,-12.0736418094727,-11.9965611818978
-55.5,-34.5,7.47811178453267,9.82058240357964,10.1734048861833,10.3484154782125
-55.5,-33.5,8.80509009534227,10.9618666218957,11.3063156327676,11.4802025391235
-55.5,-32.5,9.38055825254747,11.3239075693612,11.629153238589,11.786735023809
-55.5,-31.5,10.0027363277972,11.9451637331485,12.2807895961237,12.3858822062103
-55.5,-30.5,10.5975384514247,12.4445109633947,12.781521204859,12.8827252891485
-55.5,-29.5,11.5902375270213,13.3026194412793,13.621521660027,13.7531226891744
-55.5,-28.5,12.9333210360525,14.4181529433676,14.7116304209158,14.8384696790224
-55.5,-27.5,13.7493666320773,15.0623121325459,15.3337423619149,15.4843664996991
-55.5,-26.5,14.6394015580948,15.8459604952792,16.0849430682914,16.2235002343144
-55.5,-25.5,15.3602789950491,16.4490681928183,16.6578579132925,16.811429498261
-55.5,-24.5,15.9068250893083,16.8563521857337,17.0734959042659,17.2008525357587
-55.5,-23.5,15.7429005486625,16.5588200595025,16.7597330796924,16.8843949669972
-55.5,-22.5,15.6765228217335,16.4018951224429,16.5969312545526,16.7197321755479
-55.5,-21.5,16.4319612303865,17.0884074408206,17.2587713694555,17.3461872058521
-55.5,-20.5,17.6474653229916,18.4144703933215,18.5431895292231,18.6107214541182
-55.5,-19.5,18.4535485498341,19.3032467805943,19.4076486182288,19.4574672829132
-55.5,-18.5,18.872942368174,19.7653923336017,19.8386718947682,19.8893542043269
-55.5,-17.5,19.4929002019976,20.4196775976832,20.4834907146259,20.5155596551866
-55.5,-16.5,19.4987887110428,20.4293017418822,20.48795294583,20.5137347291433
-55.5,-15.5,19.3083531927317,20.2313476208341,20.2811264609323,20.3161445991136
-55.5,-14.5,19.3998253811683,20.3926042009037,20.4434620595682,20.4727483345656
-55.5,-13.5,18.807997009983,20.1415736160255,20.2045357384763,20.2393889861025
-55.5,-12.5,18.5552028236312,20.0987915482807,20.1584069786934,20.1953778518133
-55.5,-11.5,18.188716931854,19.7460335456209,19.7922652362257,19.8365200024577
-55.5,-10.5,18.1036978803841,19.5198763858668,19.5779944604868,19.6243235634926
-55.5,-9.5,18.0629985150482,19.3827701012937,19.4277010626699,19.4729996893811
-55.5,-8.5,17.7411195095096,18.93573121348,18.9806745169902,19.0275333825748
-55.5,-7.5,18.6684153254942,19.8322994012204,19.8893257362586,19.9135714690216
-55.5,-6.5,19.3543002876852,20.4152983690199,20.4660958674536,20.4938526458423
-55.5,-5.5,19.4354218767158,20.3203306208838,20.3669519755961,20.3901709523052
-55.5,-4.5,19.6072836371405,20.3275553217973,20.3724953624741,20.399647716608
-55.5,-3.5,19.5768828810326,20.1473316813369,20.1854362821324,20.2066911176992
-55.5,-2.5,19.0572982955724,19.456219246555,19.5031526099857,19.5229418716271
-55.5,-1.5,19.0534570751838,19.4075641110754,19.439468637793,19.4608735855562
-55.5,-0.5,18.4152419260017,18.7788889574419,18.8067377302392,18.8316863945088
-55.5,0.5,18.611257192059,18.9731616222469,18.9963912655699,19.0243804879442
-55.5,1.5,18.3616975282568,18.8039913264277,18.8255769880599,18.8513616270753
-55.5,2.5,17.7912249660918,18.296849241296,18.3327974127968,18.3559724983809
-55.5,3.5,17.9846143592681,18.5373246980371,18.5846280000966,18.6130582760683
-55.5,4.5,18.0905565089413,18.773217741286,18.8297248362504,18.8518634434602
-55.5,5.5,18.884617618019,19.5139834688305,19.5758187882032,19.612858103823
-55.5,46.5,-8.63227033857256,-2.48407782135265,-2.44428526654217,-2.41678932571629
-55.5,47.5,-11.0253352762333,-1.78186736788566,-1.71556580663244,-1.68665728492647
-55.5,48.5,-13.1529181770797,-1.35882846890932,-1.27098730768005,-1.23624590425649
-55.5,49.5,-12.1033745107906,-2.65764915433579,-2.61862564612003,-2.58513896123271
-55.5,51.5,-13.7214527307344,-4.90824898129622,-4.8704516042986,-4.8308491129722
-55.5,52.5,-15.4512235065656,-5.80393397923339,-5.75573132885285,-5.72199331479673
-55.5,53.5,-15.2833078324795,-6.52477071939926,-6.4799309954217,-6.43811405639394
-55.5,71.5,-22.4068699696234,-15.0654609126172,-14.9701015897004,-14.9428221066587
-55.5,72.5,-24.6830763152667,-15.9535131456625,-15.8435124324008,-15.8073702919454
-55.5,73.5,-28.0717890818204,-17.8348885415858,-17.710188952313,-17.6576645457743
-55.5,74.5,-33.5572325583015,-21.9192139711371,-21.7900767883818,-21.7153026867531
-55.5,75.5,-39.7086174718503,-27.1176981059264,-26.9266946692153,-26.8464981122305
-55.5,76.5,-44.2449588268463,-31.6798090591495,-31.4017642993214,-31.3203620054529
-55.5,77.5,-46.4499016735969,-33.6529558379981,-33.3952873293669,-33.3215974193244
-55.5,78.5,-46.4254964300564,-33.125928415089,-32.8343279227969,-32.7570908681977
-55.5,79.5,-45.4034329441509,-31.3602486116317,-31.0495687871525,-30.9637345384119
-55.5,80.5,-45.2132968305078,-30.5567356919249,-30.2086137711174,-30.1173721400456
-55.5,81.5,-42.9946851313114,-28.3679384457214,-27.9816855810088,-27.8978098743457
-55.5,82.5,-36.4361835597881,-25.1259667689919,-24.9032547530969,-24.8199707124268
-54.5,-89.5,-60.5631639677499,-58.1259480418903,-57.3597663605708,-56.9773938046274
-54.5,-88.5,-58.6255488282868,-56.2540629043177,-55.511141091798,-55.1596844476132
-54.5,-87.5,-55.3086732543739,-53.0205101618942,-52.3818546907219,-51.9815800915263
-54.5,-86.5,-50.7750420947027,-48.5645993912181,-47.9011042678539,-47.5634219136444
-54.5,-85.5,-47.2114715860225,-45.0387641610768,-44.380810663175,-44.0399636576055
-54.5,-84.5,-43.4014785737864,-41.2307799598136,-40.5696503642668,-40.24730901782
-54.5,-83.5,-42.7972683319024,-40.5693503192113,-39.9629988454896,-39.6426798369203
-54.5,-82.5,-35.6744337285204,-33.4192643132977,-32.8014143290264,-32.5325096077333
-54.5,-81.5,-33.0536161552582,-30.7769685676672,-30.2130986337461,-29.9349308902664
-54.5,-80.5,-32.1662836011927,-29.9619215369484,-29.3614445694412,-29.0395649864999
-54.5,-79.5,-31.1177130338337,-29.0408766016796,-28.6253881462783,-28.3066395826283
-54.5,-78.5,-30.8510453550722,-28.6555844050879,-28.2598718290616,-27.9705076830255
-54.5,-77.5,-30.9068618587998,-28.6332835906445,-28.1674380666589,-27.9502470456325
-54.5,-76.5,-35.503388865771,-32.6119929716787,-32.1592369782857,-31.8008911740147
-54.5,-61.5,-13.7889207765593,-12.6650529147037,-12.369255557293,-12.2920475066159
-54.5,-34.5,6.68887354393623,8.96464889141775,9.31923429952668,9.48262440809956
-54.5,-33.5,8.71920854305582,10.9129314531705,11.2138041701345,11.3815601579401
-54.5,-32.5,9.25448185742966,11.2417446137849,11.5732976488636,11.6994039190079
-54.5,-31.5,9.73705826252699,11.6708236355335,11.9863912255636,12.1173206604078
-54.5,-30.5,10.4976529505104,12.2803993070321,12.6073980354496,12.7580499806929
-54.5,-29.5,11.2655961979713,12.9120140983834,13.2143514929894,13.35051567158
-54.5,-28.5,12.4357854982738,13.8689415506087,14.1499311261411,14.29991060171
-54.5,-27.5,13.5419754166688,14.8177760908237,15.0340082618197,15.2184894508777
-54.5,-26.5,14.245108717201,15.4227042908115,15.6271869198677,15.8022951392027
-54.5,-25.5,14.9212762521846,15.957381074754,16.1637608849786,16.3174790684799
-54.5,-24.5,15.2267305990415,16.117709032812,16.3433152728511,16.4876938807935
-54.5,-23.5,15.5845701667347,16.3870601069714,16.5887018847866,16.7391221102605
-54.5,-22.5,16.0587501505656,16.8264747489873,17.0357502436354,17.172426183882
-54.5,-21.5,16.7165347692158,17.4253338217923,17.6077743021699,17.7343353936502
-54.5,-20.5,17.1765214388957,18.023965666177,18.1312841362776,18.202523939468
-54.5,-19.5,17.7471253170199,18.6858148209776,18.7715093536435,18.8207252639751
-54.5,-18.5,18.258734325579,19.2420044609092,19.3016862612779,19.3457800712571
-54.5,-17.5,18.412197004844,19.4047739628533,19.4728802492852,19.4965631588368
-54.5,-16.5,18.9777751398406,19.9757294657127,20.0291048053782,20.0491453920909
-54.5,-15.5,18.5237773312921,19.4850665977757,19.5418872757438,19.5693824840615
-54.5,-14.5,18.6462365928505,19.7303323947007,19.7856107671486,19.8072984538336
-54.5,-13.5,18.8336241081091,20.157257717391,20.2157045243328,20.2447834926975
-54.5,-12.5,18.6799722108657,20.1409803599971,20.1968054350072,20.2309742908431
-54.5,-11.5,18.3073115372764,19.7864498084873,19.8330349447334,19.8713484614023
-54.5,-10.5,17.8659294717014,19.2765047236539,19.3342501878059,19.366677016929
-54.5,-9.5,17.4881896075393,18.7738971502807,18.8279880902487,18.8670004702859
-54.5,-8.5,17.6886887204434,18.8474995039951,18.8932290558836,18.9339639371547
-54.5,-7.5,18.4431683837037,19.5648454231231,19.6103328515243,19.6401056863956
-54.5,-6.5,19.1537342256733,20.1864143542668,20.2336113990829,20.2581075090047
-54.5,-5.5,19.4507759889854,20.3407629155332,20.3759770402492,20.4001681828847
-54.5,-4.5,19.6587673564308,20.3189112675626,20.3568462654568,20.3797533329779
-54.5,-3.5,19.9578210751925,20.3975493144632,20.4278937357427,20.4481071409814
-54.5,-2.5,19.5818628827908,19.8173619693413,19.8500058757604,19.870071508311
-54.5,-1.5,19.2794089292673,19.5404853168288,19.5678929178948,19.5867516267232
-54.5,-0.5,18.7570463808282,19.0711698260522,19.0965507425824,19.115329764399
-54.5,0.5,18.7060527378147,19.0523043739403,19.0821947437445,19.0994469612993
-54.5,1.5,18.5427968183266,19.0378705383877,19.0626139190017,19.081424580364
-54.5,2.5,18.1763578392565,18.7768727475509,18.8067580280843,18.824708258277
-54.5,3.5,18.3498406384672,18.9856012218281,19.0215610785277,19.0431275304207
-54.5,4.5,18.5061439769609,19.1575229584475,19.2072291889811,19.2296166156458
-54.5,5.5,18.9427288486489,19.567519704146,19.6225648961809,19.6511512896191
-54.5,47.5,-10.5994304708072,-1.54362954776734,-1.49677905244563,-1.4654861254064
-54.5,48.5,-12.8680468652397,-0.960220965055319,-0.861917193413579,-0.823336767111323
-54.5,49.5,-11.8622085158314,-2.41543571064101,-2.37643609321391,-2.33616177183307
-54.5,69.5,-20.719506064523,-13.5595878166579,-13.4573911140939,-13.4324224071321
-54.5,70.5,-21.6067048492176,-14.2763020271169,-14.1886275367047,-14.1587068060351
-54.5,71.5,-23.6606677106449,-15.6067184299112,-15.4927307017721,-15.4623066317252
-54.5,72.5,-27.1022074273654,-16.8839931098478,-16.7265047588319,-16.6869306019674
-54.5,73.5,-32.588769931559,-20.9331953076988,-20.7868154227867,-20.7349576859899
-54.5,74.5,-36.9179644014154,-24.4042384063692,-24.2469340705059,-24.1708922446931
-54.5,75.5,-41.5535535586732,-28.8916140449499,-28.6860830990186,-28.6025686352872
-54.5,76.5,-45.6191978104413,-32.7900269636219,-32.5286149351628,-32.4401389453915
-54.5,77.5,-47.5251185689654,-34.2492496866201,-33.97305566661,-33.8938910433869
-54.5,78.5,-47.2401900341801,-33.5885119391795,-33.2744754941824,-33.1958720255144
-54.5,79.5,-46.0103891908058,-31.7662246550376,-31.4619921155601,-31.3706162882483
-54.5,80.5,-45.6211481338633,-30.8917508391397,-30.5325328579379,-30.445616104478
-54.5,81.5,-42.5152971806271,-27.8214301585474,-27.4394283883806,-27.3542111339282
-54.5,82.5,-36.686891570368,-25.1654067648981,-24.9568307452673,-24.8781312276965
-53.5,-89.5,-60.5701363005808,-58.1324194863439,-57.3649302270077,-56.9833097483782
-53.5,-88.5,-58.5941740036011,-56.2289371257648,-55.4867792957595,-55.1360266102212
-53.5,-87.5,-55.2173691973356,-52.9383620411424,-52.3002215333993,-51.9009449757433
-53.5,-86.5,-50.7151799066258,-48.5163446985088,-47.8511567669931,-47.5174269617779
-53.5,-85.5,-47.2893385820889,-45.1252521881263,-44.4696227317055,-44.1297728844151
-53.5,-84.5,-43.71902660653,-41.5590754944299,-40.8961236950796,-40.577131895579
-53.5,-83.5,-43.0088069308549,-40.7847801819697,-40.1840696003572,-39.8641121934403
-53.5,-82.5,-36.4309903519494,-34.166679938961,-33.5536792720358,-33.2776395793858
-53.5,-81.5,-33.1617281907371,-30.8725038084867,-30.306144563958,-30.0171382869055
-53.5,-80.5,-32.6754888423324,-30.2978990942328,-29.8483162047371,-29.5598564806477
-53.5,-79.5,-31.2206873613809,-29.1239197949432,-28.699888282137,-28.3835461886511
-53.5,-78.5,-30.8945110428546,-28.7076655908709,-28.2959658149434,-28.0112567023005
-53.5,-77.5,-30.7558436720499,-28.487503034688,-28.0422167037005,-27.756215216084
-53.5,-76.5,-36.553494742353,-33.5616818493149,-33.1032730746186,-32.7517089227896
-53.5,-34.5,4.87183752826282,6.46535460863795,6.79597024442185,6.93443233387855
-53.5,-33.5,7.78880367917674,9.74689554930716,10.086084899994,10.2063243669458
-53.5,-32.5,9.041007731509,10.988229375742,11.3395281497921,11.4723727418819
-53.5,-31.5,9.54326706842653,11.4660517872987,11.7950972133324,11.9382025044411
-53.5,-30.5,10.3167646996677,12.0304296085393,12.3777842533376,12.5461501494283
-53.5,-29.5,10.9079166685896,12.4805908726601,12.799521934557,12.9428455864212
-53.5,-28.5,11.7370331533187,13.1086387270755,13.3962462154616,13.5590027544876
-53.5,-27.5,12.8375366729817,14.0613533081043,14.2877704815584,14.4756120470069
-53.5,-26.5,13.139359409402,14.2771443001002,14.4789728328109,14.6532365117704
-53.5,-25.5,13.4315288053826,14.4050783635686,14.6033538563532,14.7763007574461
-53.5,-24.5,14.0082336213972,14.8689313126528,15.0531154237688,15.2121760107813
-53.5,-23.5,15.4079156373228,16.22215031583,16.4358143684994,16.6008428508505
-53.5,-22.5,16.3224458150566,17.0859172529868,17.2923743087404,17.4274896629357
-53.5,-21.5,17.0972473767544,17.8317517817353,17.99301901186,18.1009238283815
-53.5,-20.5,17.5938957117332,18.4980236540561,18.5978173712668,18.6686997702155
-53.5,-19.5,17.4901273439505,18.4873320077273,18.5641522559083,18.6161355283111
-53.5,-18.5,17.6972435995171,18.7392399798109,18.8070468488731,18.838509091281
-53.5,-17.5,17.4243016879207,18.4858137744187,18.5406594625735,18.5652844864903
-53.5,-16.5,17.9488768461426,19.0057744319131,19.0547739605678,19.0780744287799
-53.5,-15.5,18.2362137399236,19.2515794104068,19.3025323786073,19.3250928556871
-53.5,-14.5,18.1505130940782,19.3408595052339,19.4038455361779,19.4215068835121
-53.5,-13.5,18.8568085356749,20.235703204966,20.2949737014216,20.3171064373963
-53.5,-12.5,18.8325147902676,20.3122195458346,20.3678752325608,20.391146316003
-53.5,-11.5,18.6048794281403,20.0606177054987,20.1266054957612,20.1526195847358
-53.5,-10.5,18.2170092903078,19.5869144393157,19.6472339829988,19.6715015032734
-53.5,-9.5,17.9515623130969,19.1742998270769,19.2384227124673,19.2639066021833
-53.5,-8.5,18.2160367363266,19.348538276467,19.4082234182085,19.4347846405281
-53.5,-7.5,18.2767366498709,19.3541269019371,19.4098334082044,19.4304938430647
-53.5,-6.5,18.5976249969697,19.6177661438267,19.6569889591163,19.683584921519
-53.5,-5.5,19.0737505749799,19.9721204980005,20.0074961919426,20.0336260560882
-53.5,-4.5,19.6970641350906,20.3577074037979,20.3924963071504,20.4209832776257
-53.5,-3.5,19.9644763105948,20.3952073448709,20.4270620612277,20.4508402634797
-53.5,-2.5,20.0580192627829,20.2795129430643,20.3015947984279,20.3190456598809
-53.5,-1.5,19.5411248241964,19.7819339712816,19.8044103048147,19.8272591114367
-53.5,-0.5,19.0908795023211,19.3854102125739,19.4121211685491,19.4359979445307
-53.5,0.5,19.1577422164381,19.494430579728,19.5252226748283,19.5468348374299
-53.5,1.5,18.7304471443806,19.258087515064,19.2958698485009,19.3113486348496
-53.5,2.5,18.4633095118616,19.1442245860413,19.1776557636468,19.1956745059035
-53.5,3.5,18.3444340825081,19.0530938842995,19.0949932526841,19.1130999775182
-53.5,4.5,18.6817230635988,19.309117011887,19.347965074865,19.3776196127424
-53.5,5.5,17.8030426573108,18.7396134060457,18.7724615013501,18.7989618851453
-53.5,46.5,-8.60362144415932,-2.01061391840943,-1.97195317901643,-1.94939707439162
-53.5,47.5,-10.6593729791364,-1.0162607342123,-0.953375933158225,-0.924218477197475
-53.5,48.5,-10.9596221631127,-1.76928979423576,-1.72221563636724,-1.68763243299697
-53.5,49.5,-11.2959065165903,-2.76340142044568,-2.71823942383832,-2.68677143102698
-53.5,66.5,-19.9511433631182,-11.7043613498099,-11.5977475821402,-11.5690762375343
-53.5,67.5,-20.9865583783814,-12.3731989377197,-12.2642505885533,-12.2389365294694
-53.5,69.5,-22.4780384605085,-14.2660373453685,-14.149233937255,-14.1194602322578
-53.5,70.5,-23.2956232305816,-15.0324523450655,-14.9065480682539,-14.8766561454894
-53.5,71.5,-23.9470686201538,-15.3008977593379,-15.1682020390963,-15.1362784832545
