"longitude","latitude","seasonal_low_temp","cold_dormancy_6mo","hot_dormancy_6mo","cold_acc_temp","cold_acc_temp_dormancy"
-75.5,82.5,-43.1507220278893,-28.4572323690202,-28.4572323690202,-29.0840370348223,-27.687470852325
-74.5,82.5,-43.6771172219355,-29.065608423017,-29.065608423017,-29.6732101440365,-28.2908328140421
-73.5,82.5,-43.667622779363,-29.1061244328107,-29.1061244328107,-29.7037214836773,-28.3255138331259
-72.5,82.5,-43.5329308700349,-28.9755068638029,-28.9755068638029,-29.5745128026558,-28.1867161768027
-71.5,82.5,-43.7661999718419,-29.3910387453124,-29.3910387453124,-29.9516041729537,-28.6054073117399
-70.5,82.5,-43.1975570967155,-29.0121648765635,-29.0121648765635,-29.5354839789485,-28.2321967705535
-69.5,82.5,-42.730222717779,-28.5127155469639,-28.5127155469639,-29.0547096318451,-27.7286667692984
-68.5,82.5,-42.0079686338348,-27.7572583090747,-27.7572583090747,-28.321405937012,-26.9706434133188
-67.5,82.5,-42.223242400693,-27.9968745391616,-27.9968745391616,-28.571968239956,-27.2130048214042
-66.5,82.5,-41.8247994917844,-27.7777585104939,-27.7777585104939,-28.3413030185239,-27.014994622125
-65.5,82.5,-41.1611711918243,-27.3430526864565,-27.3430526864565,-27.8865271517446,-26.6064967463847
-64.5,82.5,-40.3727993347815,-26.8767947262935,-26.8767947262935,-27.3863753936688,-26.1773769725671
-63.5,82.5,-39.3935297746743,-26.2963108340104,-26.2963108340104,-26.7599048908591,-25.6425700956363
-62.5,82.5,-38.5954292422959,-25.9159580965277,-25.9159580965277,-26.3254674849468,-25.3067101571721
-61.5,82.5,-37.6407220484955,-25.447600440593,-25.447600440593,-25.7899828397161,-24.8890062092209
-58.5,82.5,-35.9449330626854,-25.0296561878281,-25.0296561878281,-25.1386322182322,-24.5953762563757
-57.5,82.5,-35.9524012255882,-25.1066092004308,-25.1066092004308,-25.2074567314464,-24.6728736994788
-56.5,82.5,-36.1518994740077,-25.1542149239991,-25.1542149239991,-25.3099953875493,-24.7229511727818
-55.5,82.5,-36.4361835597881,-25.2820816932086,-25.2820816932086,-25.4943056882447,-24.8546578376767
-54.5,82.5,-36.686891570368,-25.3406275519569,-25.3406275519569,-25.6156171723301,-24.8471872388585
-53.5,82.5,-36.7957624654685,-25.3114266113378,-25.3114266113378,-25.626291858778,-24.8033739574021
