"longitude","latitude","seasonal_low_temp","cold_dormancy_1","cold_dormancy_2","cold_dormancy_3"
172.5,18.5,26.1356404414639,26.171537876559,26.2623071052994,26.5092301767033
172.5,17.5,26.3261532577185,26.3494865905302,26.4435891525295,26.6689737628763
172.5,16.5,26.4448712037828,26.4743583826109,26.5605122268391,26.7846147859326
172.5,15.5,26.5251276122454,26.5815378673948,26.6517942760808,26.8810250401879
172.5,14.5,26.6179481229912,26.6792301729035,26.7415378638185,26.9694865766722
172.5,13.5,26.74589683808,26.8207686312783,26.8884609374576,27.1058968300334
172.5,12.5,26.9153840137789,26.9946147812387,27.1017942660226,27.3010250308002
172.5,11.5,27.1384609318697,27.2061532380489,27.3512814399333,27.456153232461
172.5,10.5,27.3610250294591,27.4097429770881,27.5635891274955,27.691025022083
172.5,9.5,27.5902557935661,27.6384609206938,27.7720506612976,27.9133327094217
172.5,8.5,27.8497429672533,27.9051275814,28.0189737327015,28.1292301404935
172.5,7.5,28.1333327045043,28.1884609084003,28.2817942396475,28.34692244332
172.5,6.5,28.3846147501698,28.4405121848178,28.5217942342831,28.5599993616343
172.5,5.5,28.5566660283754,28.6256403858081,28.672819871933,28.7602557674146
172.5,4.5,28.6269224370615,28.7089737172788,28.7392301268589,28.851024996155
172.5,3.5,28.610512181018,28.6699993591756,28.7246147425702,28.8276916633432
172.5,2.5,28.5258967982939,28.5648711563972,28.6610250004018,28.7802557669675
172.5,1.5,28.4430762873246,28.5223070547844,28.6110250015194,28.7533326906462
172.5,0.5,28.4305121850413,28.5120506447573,28.6192301295411,28.7717942286951
172.5,-0.5,28.533845516065,28.6061532067565,28.7205121785593,28.8561532011685
172.5,-1.5,28.7397429473603,28.8089737150436,28.9028198667921,29.0348711458918
172.5,-2.5,28.9982044800447,29.0605121709597,29.1269224258856,29.2479480642061
172.5,-3.5,29.2325634491654,29.2899993453175,29.3320506264288,29.4497429314905
172.5,-4.5,29.377435240799,29.4138454963955,29.4753839565584,29.5507685702581
172.5,-5.5,29.4884608793431,29.5107685711521,29.5176916479205,29.5587172880291
172.5,-6.5,29.4023070351149,29.4307685729403,29.4976916483675,29.5784608773314
172.5,-7.5,29.2628198587455,29.2920506273229,29.3682044717746,29.4653839567819
172.5,-8.5,29.0897429395372,29.120255759368,29.2133326803644,29.3174352421401
172.5,-9.5,28.8679480726998,28.906153200051,28.9625634552003,29.0982044778096
172.5,-10.5,28.5928198737212,28.6510250006253,28.7076916660254,28.8679480726998
172.5,-11.5,28.2766660346339,28.3238455207589,28.4356403900549,28.5502557721085
172.5,-12.5,27.9102557864136,27.9623070673014,28.0728198853441,28.2251275742474
172.5,-13.5,27.5371788716756,27.5997429728412,27.7194865599084,27.8730763000651
172.5,-14.5,27.1456404188887,27.2282045196073,27.3864096442763,27.5617942557408
172.5,-15.5,26.7010250442112,26.7920506832023,26.972819909931,27.1753840079674
172.5,-16.5,26.1412814669789,26.2587173617899,26.4482045370417,26.6430763275577
172.5,-17.5,25.5758968642316,25.6884609642797,25.8692301910084,26.0548712125
172.5,-18.5,24.9792302109015,25.0817943111731,25.2807686657,25.4962494301144
172.5,-19.5,24.3725635577948,24.4610250942791,24.6969225249038,24.945749442419
172.5,-20.5,23.7882045964973,23.864358440949,24.0833327950289,24.340249455953
172.5,-21.5,23.2543584545835,23.3017943509592,23.5110251155133,23.772999468632
172.5,-22.5,22.7366661584626,22.7669225680427,22.9546148715397,23.207499481272
172.5,-23.5,22.21461488808,22.2428200156547,22.4123071913536,22.6617943652643
172.5,-24.5,21.6730764386459,21.7071790019862,21.8828200237014,22.1310251463587
172.5,-25.5,21.0833328620841,21.1453841427484,21.3156405491993,21.6053841324666
172.5,-26.5,20.4684610809558,20.5448713356581,20.7056405628339,21.0589738882696
172.5,-27.5,19.8499995563179,19.9412816055597,20.0702559616512,20.4334995432757
172.5,-28.5,19.2374354674457,19.3210252091671,19.4507687960107,19.8294995567761
172.5,-29.5,18.7328200941093,18.8002559900379,18.9310252178842,19.2727495692205
172.5,-30.5,18.2687175403803,18.3569226666139,18.4687175359099,18.7704995804466
172.5,-31.5,17.7802560128367,17.8776919080947,17.9899995978922,18.2692303608816
172.5,-32.5,17.1620508984495,17.2725637164922,17.4030765340878,17.6643585795298
172.5,-33.5,16.5530765530868,16.674358601658,16.8153842395315,17.0710252594585
172.5,-34.5,15.9492304127377,16.0869227173523,16.2328201499887,16.4869227084116
172.5,-35.5,15.3582047849225,15.506409909815,15.6592304192197,15.9224996441044
172.5,-36.5,14.7641022340992,14.9112817179889,15.0684612016552,15.3425637596311
172.5,-37.5,14.2989740393674,14.4364099337313,14.594102237899,14.87769197515
172.5,-38.5,13.8994868688094,14.0274355838983,14.1761535292921,14.4587176255404
172.5,-39.5,13.6174355930625,13.7379484108816,13.8682048182266,14.1438458377066
172.5,-40.5,13.5676920044308,13.6933330272635,13.807948409317,14.0702560957617
172.5,-43.5,9.57871773461692,9.64717927154822,9.83743567755207,10.1235895173099
172.5,-44.5,9.04564082345519,9.15153825698564,9.31205107391072,9.61538440046402
172.5,-45.5,8.43743570884451,8.54692288588446,8.69769211328373,8.9953844143221
172.5,-46.5,7.92846136124661,8.03102546151823,8.15641007410028,8.43153827307889
172.5,-47.5,7.611794701658,7.69102546911782,7.80230751791253,8.03724982035346
172.5,-48.5,7.50743572963163,7.55333316450318,7.65974341853498,7.76205110855592
172.5,-49.5,7.42051265465143,7.45384598723971,7.52549983179197,7.57102547180003
172.5,-50.5,7.35589727148032,7.38999983482063,7.41743573164329,7.50307675537008
172.5,-51.5,7.28666650379698,7.31025624685945,7.33474983605556,7.42564085966502
172.5,-52.5,7.09769214904652,7.12128189210899,7.17615368575431,7.21153830034802
172.5,-53.5,6.78974343798099,6.81666651430229,6.86384600042724,6.91256394805625
172.5,-54.5,6.46589729137337,6.49589729070281,6.5107690852422,6.5425639563264
172.5,-55.5,6.13282037574129,6.15153832404086,6.17410242610062,6.18051268236759
172.5,-56.5,5.6971793598376,5.74435884596255,5.76871781977705,5.78974346033274
172.5,-57.5,5.29794859953034,5.32717936810775,5.35230757267429,5.40230757155671
172.5,-58.5,4.71549989460036,4.7735896368917,4.78743579042837,4.85717937861307
172.5,-59.5,3.88899991307408,3.95256401421741,3.96641016775408,4.0235896536555
